title,slug,topCategoryName,origin,price_unit
Graines de sésames complet toastées bio JARDIN BIOLOGIQUE,graines-de-sesames-complet-toastees-bio-jardin-biologique,Fruits et Légumes,,11.96 € / KG
Graines de Tournesol JARDIN BIO,graines-de-tournesol-jardin-bio,Fruits et Légumes,,11.96 € / KG
Graines Bio mélange CARREFOUR BIO,graines-bio-melange-carrefour-bio,Fruits et Légumes,FRANCE,28.33 € / KG
Graines de Millet Bio,graines-de-millet-bio,Fruits et Légumes,,5.20 € / KG
Mélange cajou curry sans arômes ajoutés bio JARDIN BIOLOGIQUE,melange-cajou-curry-sans-aromes-ajoutes-bio-jardin-biologique,Fruits et Légumes,,29.62 € / KG
Mélange amandes cranberries sans sel ajouté bio JARDIN BIOLOGIQUE,melange-amandes-cranberries-sans-sel-ajoute-bio-jardin-biologique,Fruits et Légumes,,29.62 € / KG
Mélange  de raisins secs et de fruits secs  CARREFOUR BIO,melange-de-raisins-secs-et-de-fruits-secs-carrefour-bio,Fruits et Légumes,FRANCE,15.95 € / KG
Mélange de Graines Gourmandises Bio,melange-de-graines-gourmandises-bio,Fruits et Légumes,,13.60 € / KG
Myrtilles bio sauvages OPTIMYS,myrtilles-bio-sauvages-optimys,Fruits et Légumes,,73.28 € / KG
Noisettes vrac Bio,noisettes-vrac-bio,Bio et Ecologie,FRANCE,6.79 € / KG
Noisettes bio décortiquées CARREFOUR BIO,noisettes-bio-decortiquees-carrefour-bio,Fruits et Légumes,FRANCE,27.25 € / KG
Noix vrac Bio,noix-vrac-bio,Fruits et Légumes,FRANCE,3.49 € / KG
Noix de cajou non grillées sans sel ajouté CARREFOUR BIO,noix-de-cajou-non-grillees-sans-sel-ajoute-carrefour-bio,Fruits et Légumes,FRANCE,26.95 € / KG
Pignons de pin CARREFOUR BIO,pignons-de-pin-carrefour-bio,Fruits et Légumes,FRANCE,74.50 € / KG
Pruneaux d'Agen entiers Bio CARREFOUR BIO,pruneaux-d-agen-entiers-bio-carrefour-bio,Fruits et Légumes,FRANCE,13.96 € / KG
Raisins secs sultanines CARREFOUR BIO,raisins-secs-sultanines-carrefour-bio,Bio et Ecologie,TURQUIE,8.95 € / KG
Tomates séchées Bio CARREFOUR BIO,tomates-sechees-bio-carrefour-bio,Bio et Ecologie,,33.90 € / KG
Betteraves bio cubes vapeur ALLAIRE,betteraves-bio-cubes-vapeur-allaire,Fruits et Légumes,ORIGINE C.E.E.,4.25 € / KG
Olives vertes dénoyautées à l'ail Bio CROC'FRAIS,olives-vertes-denoyautees-a-l-ail-bio-croc-frais,Bio et Ecologie,GRECE,27.50 € / KG
Olives vertes ail & origan bio L'ATELIER BLINI,olives-vertes-ail-origan-bio-l-atelier-blini,Bio et Ecologie,,28.60 € / KG
Olives vertes au basilic bio L'ATELIER BLINI,olives-vertes-au-basilic-bio-l-atelier-blini,Bio et Ecologie,,28.60 € / KG
Olives vertes dénoyautées aux herbes CARREFOUR BIO,olives-vertes-denoyautees-aux-herbes-carrefour-bio,Fruits et Légumes,,19.93 € / KG
Tapenade bio noire JEAN MARTIN,tapenade-bio-noire-jean-martin,Epicerie salée,,45.36 € / KG
Tapenade noire Bio CROC'FRAIS,tapenade-noire-bio-croc-frais,Epicerie salée,C.E.E,27.67 € / KG
Tapenade  noire Bio CARREFOUR BIO,tapenade-noire-bio-carrefour-bio,Epicerie salée,,23.90 € / KG
Crème de poireaux  Bio TIDELICE,creme-de-poireaux-bio-tidelice,Fruits et Légumes,FRANCE,7.45 € / L
Potage Bio 5 légumes FERME D'ANCHIN,potage-bio-5-legumes-ferme-d-anchin,Bio et Ecologie,FRANCE,5.43 € / L
Soupe bien-être Bio GIRAUDET,soupe-bien-etre-bio-giraudet,Bio et Ecologie,FRANCE,13.20 € / L
Soupe Bio à l'oignon TIDELICE,soupe-bio-a-l-oignon-tidelice,Fruits et Légumes,FRANCE,7.32 € / L
Soupe de légumes Bio TIDELICE,soupe-de-legumes-bio-tidelice,Fruits et Légumes,FRANCE,7.32 € / L
Soupe de potimarron Bio TIDELICE,soupe-de-potimarron-bio-tidelice,Fruits et Légumes,FRANCE,7.32 € / L
Soupe Bio petit pois brocoli et courgette FERME D'ANCHIN,soupe-bio-petit-pois-brocoli-et-courgette-ferme-d-anchin,Bio et Ecologie,FRANCE,5.48 € / L
Soupe velouté 5 légumes Bio GREENSHOOT,soupe-veloute-5-legumes-bio-greenshoot,Bio et Ecologie,FRANCE,5.49 € / L
Velouté Bio de courges GREENSHOOT,veloute-bio-de-courges-greenshoot,Fruits et Légumes,FRANCE,5.49 € / L
"Jus de Pomme, Grenade et Gingembre Bio FORCE BIO",jus-de-pomme-grenade-et-gingembre-bio-force-bio,Fruits et Légumes,,3.99 € / L
Jus d'abricot Bio MARIUS PRESSEUR EN PROVENCE,jus-d-abricot-bio-marius-presseur-en-provence,Fruits et Légumes,FRANCE,7.05 € / L
Jus De Clémentine 100% Pur Jus CARREFOUR EXTRA,jus-de-clementine-100-pur-jus-carrefour-extra,Fruits et Légumes,,2.43 € / L
Jus De Grenade  100% Pur Jus Bio CARREFOUR BIO,jus-de-grenade-100-pur-jus-bio-carrefour-bio,Fruits et Légumes,,4.10 € / L
Jus de poire bio MARIUS PRESSEUR EN PROVENCE,jus-de-poire-bio-marius-presseur-en-provence,Fruits et Légumes,FRANCE,7.05 € / L
Jus d'orange avec pulpe CARREFOUR BIO,jus-d-orange-avec-pulpe-carrefour-bio,Fruits et Légumes,,3.10 € / L
Jus D'Orange  Bio CARREFOUR BIO,jus-d-orange-bio-carrefour-bio,Fruits et Légumes,,67.60 € / L
Raisins secs CARREFOUR ORIGINAL,raisins-secs-carrefour-original,Epicerie sucrée,,7.92 € / KG
Abricots secs moelleux MAITRE PRUNILLE,abricots-secs-moelleux-maitre-prunille,Fruits et Légumes,FRANCE,16.30 € / KG
Abricots secs dénoyautés MAITRE PRUNILLE,abricots-secs-denoyautes-maitre-prunille,Fruits et Légumes,FRANCE,18.20 € / KG
Abricots sec naturel vrac,abricots-sec-naturel-vrac,Fruits et Légumes,FRANCE,6.49 € / KG
Abricots moelleux CARREFOUR,abricots-moelleux-carrefour,Fruits et Légumes,FRANCE,15.00 € / KG
Abricots secs SIMPL,abricots-secs-simpl,Fruits et Légumes,TURQUIE,13.98 € / KG
Ananas et papayes en morceau CARREFOUR LE MARCHE,ananas-et-papayes-en-morceau-carrefour-le-marche,Fruits et Légumes,ORIGINE PAYS TIERS,17.50 € / KG
Baies de goji  DACO BELLO,baies-de-goji-daco-bello,Fruits et Légumes,CHINE,30.80 € / KG
Chips de bananes SEEBERGER,chips-de-bananes-seeberger,Fruits et Légumes,PHILIPPINES,13.67 € / KG
Cranberries DACO BELLO,cranberries-daco-bello,Fruits et Légumes,ETATS-UNIS,18.00 € / KG
Dattes Deglet Nour LA FAVORITE,dattes-deglet-nour-la-favorite,Fruits et Légumes,ORIGINE PAYS TIERS,5.40 € / KG
Dattes Deglet Nour LA FAVORITE,dattes-deglet-nour-la-favorite,Fruits et Légumes,ORIGINE PAYS TIERS,4.50 € / KG
Dattes Nour branchées BROUSSE VERGEZ,dattes-nour-branchees-brousse-vergez,Fruits et Légumes,TUNISIE,3.95 € / KG
Dattes Deglet Nour d'Algérie BROUSSE VERGEZ,dattes-deglet-nour-d-algerie-brousse-vergez,Fruits et Légumes,ALGERIE,2.78 € / KG
Dattes Deglet Nour branchées d'Algérie BROUSSE VERGEZ,dattes-deglet-nour-branchees-d-algerie-brousse-vergez,Fruits et Légumes,ALGERIE,4.95 € / KG
Dattes Medjool l'(A)typique BROUSSE & FILS,dattes-medjool-l-a-typique-brousse-fils,Fruits et Légumes,ISRAEL,14.95 € / KG
Dattes Sukkari BROUSSE & FILS,dattes-sukkari-brousse-fils,Fruits et Légumes,ARABIE SAOUDITE,7.98 € / KG
Dattes medjool Jordanie BROUSSE VERGEZ,dattes-medjool-jordanie-brousse-vergez,Fruits et Légumes,JORDANIE,9.99 € / KG
Dattes dénoyautées  CARREFOUR LE MARCHE,dattes-denoyautees-carrefour-le-marche,Fruits et Légumes,ALGERIE,8.36 € / KG
Dattes Medjool vrac,dattes-medjool-vrac,Fruits et Légumes,ISRAEL,7.99 € / KG
Dattes branchée vrac,dattes-branchee-vrac,Fruits et Légumes,FRANCE,6.95 € / KG
Dattes Deglet Nour branchées LA FAVORITE,dattes-deglet-nour-branchees-la-favorite,Fruits et Légumes,TUNISIE,7.50 € / KG
Dattes Deglet Nour,dattes-deglet-nour,Fruits et Légumes,ALGERIE,5.99 € / KG
Dattes naturel Medjool Bomaja BROUSSE VERGEZ,dattes-naturel-medjool-bomaja-brousse-vergez,Fruits et Légumes,ISRAEL,7.95 € / KG
Figues sèches COMET BRAND,figues-seches-comet-brand,Fruits et Légumes,TURQUIE,7.60 € / KG
Figues sèches moelleuses MAITRE PRUNILLE,figues-seches-moelleuses-maitre-prunille,Fruits et Légumes,FRANCE,14.98 € / KG
Figues moelleuses  CARREFOUR LE MARCHE,figues-moelleuses-carrefour-le-marche,Fruits et Légumes,TURQUIE,12.00 € / KG
Fruits secs figues sèches Lerida DOMINO,fruits-secs-figues-seches-lerida-domino,Fruits et Légumes,TURQUIE,10.20 € / KG
Fruits secs dattes avec noyaux CARREFOUR,fruits-secs-dattes-avec-noyaux-carrefour,Fruits et Légumes,ALGERIE,5.38 € / KG
Gingembre confit CARREFOUR LE MARCHE,gingembre-confit-carrefour-le-marche,Fruits et Légumes,ORIGINE PAYS TIERS,17.50 € / KG
Gingembre confits SEEBERGER,gingembre-confits-seeberger,Fruits et Légumes,AUSTRALIE,19.50 € / KG
Mangues séchées SEEBERGER,mangues-sechees-seeberger,Fruits et Légumes,PEROU,43.50 € / KG
Mini figues séches BROUSSE VERGEZ,mini-figues-seches-brousse-vergez,Fruits et Légumes,ESPAGNE,5.40 € / KG
Mirabelles séchées et moelleuses,mirabelles-sechees-et-moelleuses,Fruits et Légumes,,22.36 € / KG
Noisettes en poudre SIMPL,noisettes-en-poudre-simpl,Fruits et Légumes,TURQUIE,14.98 € / KG
Poudre d'amande SIMPL,poudre-d-amande-simpl,Fruits et Légumes,ETATS-UNIS,12.48 € / KG
Pruneau avec noyaux  MAITRE PRUNILLE,pruneau-avec-noyaux-maitre-prunille,Fruits et Légumes,FRANCE,11.90 € / KG
Pruneau d'Agen avec noyau 44/55 REFLETS DE FRANCE,pruneau-d-agen-avec-noyau-44-55-reflets-de-france,Fruits et Légumes,FRANCE,8.70 € / KG
Pruneau d'Agen dénoyautés PETIT PRIX,pruneau-d-agen-denoyautes-petit-prix,Fruits et Légumes,FRANCE,7.85 € / KG
Pruneaux Ente mi-cuits avec noyau,pruneaux-ente-mi-cuits-avec-noyau,Fruits et Légumes,FRANCE,7.50 € / KG
Pruneaux Ente mi-cuits avec noyau,pruneaux-ente-mi-cuits-avec-noyau,Fruits et Légumes,FRANCE,9.60 € / KG
Pruneaux Ente mi-cuits dénoyautés,pruneaux-ente-mi-cuits-denoyautes,Fruits et Légumes,FRANCE,9.90 € / KG
Pruneaux Tardicote mi-cuits dénoyautés,pruneaux-tardicote-mi-cuits-denoyautes,Fruits et Légumes,FRANCE,9.90 € / KG
Pruneaux d'Agen gros MAITRE PRUNILLE,pruneaux-d-agen-gros-maitre-prunille,Fruits et Légumes,FRANCE,9.70 € / KG
Pruneaux d'Agen dénoyautés très gros MAITRE PRUNILLE,pruneaux-d-agen-denoyautes-tres-gros-maitre-prunille,Fruits et Légumes,FRANCE,11.20 € / KG
Pruneaux géants et dénoyautés MAITRE PRUNILLE,pruneaux-geants-et-denoyautes-maitre-prunille,Fruits et Légumes,FRANCE,15.00 € / KG
Pruneaux entiers à cuisiner 'Petit Prix',pruneaux-entiers-a-cuisiner-petit-prix,Fruits et Légumes,FRANCE,5.99 € / KG
Pruneaux d'Agen MAITRE PRUNILLE,pruneaux-d-agen-maitre-prunille,Fruits et Légumes,FRANCE,14.20 € / KG
Pruneaux d'Agen avec Noyaux MAITRE PRUNILLE,pruneaux-d-agen-avec-noyaux-maitre-prunille,Fruits et Légumes,FRANCE,11.90 € / KG
Pruneaux d’Agen dénoyautés REFLETS DE FRANCE,pruneaux-d-agen-denoyautes-reflets-de-france,Fruits et Légumes,FRANCE,11.00 € / KG
Pruneaux  d’Agen avec noyaux  REFLETS DE FRANCE,pruneaux-d-agen-avec-noyaux-reflets-de-france,Fruits et Légumes,FRANCE,8.70 € / KG
Pruneaux d’Ente dénoyautés géants SEEBERGER,pruneaux-d-ente-denoyautes-geants-seeberger,Fruits et Légumes,FRANCE,16.50 € / KG
Pruneaux d'Agen dénoyautés  CARREFOUR LE MARCHE,pruneaux-d-agen-denoyautes-carrefour-le-marche,Fruits et Légumes,FRANCE,9.98 € / KG
Pruneaux d'Agen avec noyaux CARREFOUR,pruneaux-d-agen-avec-noyaux-carrefour,Fruits et Légumes,FRANCE,7.25 € / KG
Pruneaux d'Agen dénoyautés MAITRE PRUNILLE,pruneaux-d-agen-denoyautes-maitre-prunille,Fruits et Légumes,FRANCE,11.60 € / KG
Prunilles géantes MAITRE PRUNILLE,prunilles-geantes-maitre-prunille,Fruits et Légumes,FRANCE,9.80 € / KG
Prunilles géantes dénoyautées MAITRE PRUNILLE,prunilles-geantes-denoyautees-maitre-prunille,Fruits et Légumes,FRANCE,13.38 € / KG
Raisins  sultanines  CARREFOUR LE MARCHE,raisins-sultanines-carrefour-le-marche,Fruits et Légumes,TURQUIE,5.78 € / KG
Raisins sultanines DACO BELLO,raisins-sultanines-daco-bello,Fruits et Légumes,TURQUIE,10.40 € / KG
Raisins Golden DACO BELLO,raisins-golden-daco-bello,Fruits et Légumes,AFRIQUE DU SUD,11.60 € / KG
Raisins secs PROFRUIT,raisins-secs-profruit,Fruits et Légumes,,5.30 € / KG
Raisins secs Golden  CARREFOUR LE MARCHE,raisins-secs-golden-carrefour-le-marche,Fruits et Légumes,AFRIQUE DU SUD,8.36 € / KG
Raisins Sultanine SIMPL,raisins-sultanine-simpl,Fruits et Légumes,TURQUIE,5.98 € / KG
Raisins Secs Sultanine POP NUTS,raisins-secs-sultanine-pop-nuts,Fruits et Légumes,,4.20 € / KG
Raisins secs Golden POP NUTS,raisins-secs-golden-pop-nuts,Fruits et Légumes,,4.20 € / KG
Raisins secs Sultanine Petit Prix,raisins-secs-sultanine-petit-prix,Fruits et Légumes,TURQUIE,5.98 € / KG
Raisins secs bruns PROFRUIT,raisins-secs-bruns-profruit,Epicerie sucrée,,4.22 € / KG
Noix de cajou grillées sans sel ajouté CARREFOUR CLASSIC,noix-de-cajou-grillees-sans-sel-ajoute-carrefour-classic,Epicerie salée,,14.32 € / KG
Amande décortiquée SUN,amande-decortiquee-sun,Fruits et Légumes,ETATS-UNIS,18.50 € / KG
Amande poudre blanche,amande-poudre-blanche,Epicerie sucrée,,15.72 € / KG
Amande poudre blanche,amande-poudre-blanche,Fruits et Légumes,ESPAGNE,11.67 € / KG
Amandes natures  WONDERFUL,amandes-natures-wonderful,Fruits et Légumes,ETATS-UNIS,25.75 € / KG
Amandes grillées salées WONDERFUL,amandes-grillees-salees-wonderful,Fruits et Légumes,ETATS-UNIS,25.75 € / KG
Amandes natures WONDERFUL,amandes-natures-wonderful,Fruits et Légumes,ETATS-UNIS,24.38 € / KG
Amandes grillées sans sel WONDERFUL,amandes-grillees-sans-sel-wonderful,Fruits et Légumes,ETATS-UNIS,25.75 € / KG
Amandes émondées grillées salées WONDERFUL,amandes-emondees-grillees-salees-wonderful,Fruits et Légumes,ETATS-UNIS,25.75 € / KG
Amandes décortiquées DACO BELLO,amandes-decortiquees-daco-bello,Fruits et Légumes,ETATS-UNIS,25.60 € / KG
Amandes grillées sans sel ajouté DACO BELLO,amandes-grillees-sans-sel-ajoute-daco-bello,Fruits et Légumes,ETATS-UNIS,16.76 € / KG
Amandes effilées DACO BELLO,amandes-effilees-daco-bello,Fruits et Légumes,ETATS-UNIS,24.00 € / KG
Amandes en poudre DACO BELLO,amandes-en-poudre-daco-bello,Fruits et Légumes,ETATS-UNIS,24.40 € / KG
Amandes émondées DACO BELLO,amandes-emondees-daco-bello,Fruits et Légumes,ETATS-UNIS,24.00 € / KG
Amandes crues décortiquées PROFRUIT,amandes-crues-decortiquees-profruit,Fruits et Légumes,,12.80 € / KG
Amandes entières blanchies PROFRUIT,amandes-entieres-blanchies-profruit,Fruits et Légumes,,13.25 € / KG
Amandes grillées sans sel MAITRE PRUNILLE,amandes-grillees-sans-sel-maitre-prunille,Fruits et Légumes,FRANCE,17.48 € / KG
Amandes décortiquées  CARREFOUR LE MARCHE,amandes-decortiquees-carrefour-le-marche,Fruits et Légumes,ETATS-UNIS,14.50 € / KG
Amandes  emondées  CARREFOUR LE MARCHE,amandes-emondees-carrefour-le-marche,Fruits et Légumes,ETATS-UNIS,17.45 € / KG
Amandes bio en poudre CARREFOUR BIO,amandes-bio-en-poudre-carrefour-bio,Epicerie sucrée,FRANCE,29.66 € / KG
Amandes d'Espagne CARREFOUR ORIGINAL,amandes-d-espagne-carrefour-original,Fruits et Légumes,,13.95 € / KG
Amandes décortiquées SIMPL,amandes-decortiquees-simpl,Fruits et Légumes,ETATS-UNIS,13.22 € / KG
Amandes décortiquées grillées sans sel SIMPL,amandes-decortiquees-grillees-sans-sel-simpl,Fruits et Légumes,ETATS-UNIS,13.22 € / KG
Amandes décortiquées crues POP NUTS,amandes-decortiquees-crues-pop-nuts,Fruits et Légumes,,7.38 € / KG
Amandes blanchies crues POP NUTS,amandes-blanchies-crues-pop-nuts,Fruits et Légumes,,7.98 € / KG
Amandes effilées POP NUTS,amandes-effilees-pop-nuts,Epicerie sucrée,,8.58 € / KG
Amandes décortiquées,amandes-decortiquees,Fruits et Légumes,ETATS-UNIS,9.50 € / KG
Amandes decortiquées natures NOUS ANTI GASPI,amandes-decortiquees-natures-nous-anti-gaspi,Fruits et Légumes,,15.95 € / KG
Amandes natures SEEBERGER,amandes-natures-seeberger,Fruits et Légumes,AUSTRALIE,25.00 € / KG
Amandes décortiquées natures SEEBERGER,amandes-decortiquees-natures-seeberger,Fruits et Légumes,AUSTRALIE,19.80 € / KG
Amandes grillées non salées SEEBERGER,amandes-grillees-non-salees-seeberger,Fruits et Légumes,ALLEMAGNE,29.67 € / KG
Arachides PROFRUIT,arachides-profruit,Epicerie salée,,5.70 € / KG
Arachides sucrées PROFRUIT,arachides-sucrees-profruit,Fruits et Légumes,,5.84 € / KG
Arachides grillées  CARREFOUR LE MARCHE,arachides-grillees-carrefour-le-marche,Fruits et Légumes,ETATS-UNIS,6.98 € / KG
Arachides en coques grillées  SIMPL,arachides-en-coques-grillees-simpl,Fruits et Légumes,CHINE,4.99 € / KG
Arachides sucrées POP NUTS,arachides-sucrees-pop-nuts,Fruits et Légumes,,4.38 € / KG
Arachides jumbo géantes grillées  SEEBERGER,arachides-jumbo-geantes-grillees-seeberger,Fruits et Légumes,ALLEMAGNE,12.40 € / KG
Baie de Goji Bio SUPERME,baie-de-goji-bio-superme,Fruits et Légumes,,55.28 € / KG
Baies de goji  Bio LE BIO DE MANON,baies-de-goji-bio-le-bio-de-manon,Fruits et Légumes,,42.45 € / KG
Banane chips CARREFOUR LE MARCHE,banane-chips-carrefour-le-marche,Fruits et Légumes,FRANCE,13.64 € / KG
Banane chips sucrées POP NUTS,banane-chips-sucrees-pop-nuts,Fruits et Légumes,,4.38 € / KG
Bananes séchées DACO BELLO,bananes-sechees-daco-bello,Fruits et Légumes,EQUATEUR,11.60 € / KG
Cacahuète crue décortiquée,cacahuete-crue-decortiquee,Fruits et Légumes,CHINE,5.00 € / KG
Cacahuètes  coques grillées  PROFRUIT,cacahuetes-coques-grillees-profruit,Fruits et Légumes,,7.45 € / KG
Cerneaux de noix SUN FRUITS SECS,cerneaux-de-noix-sun-fruits-secs,Fruits et Légumes,MOLDOVA,25.16 € / KG
Cerneaux de noix DACO BELLO,cerneaux-de-noix-daco-bello,Fruits et Légumes,UKRAINE,29.60 € / KG
Cerneaux de noix DACO BELLO,cerneaux-de-noix-daco-bello,Fruits et Légumes,ORIGINE PAYS TIERS,29.33 € / KG
Cerneaux de noix extra,cerneaux-de-noix-extra,Fruits et Légumes,FRANCE,44.00 € / KG
Cerneaux de noix du Périgord AOP REFLETS DE FRANCE,cerneaux-de-noix-du-perigord-aop-reflets-de-france,Fruits et Légumes,FRANCE,31.92 € / KG
Cerneaux de noix  SIMPL,cerneaux-de-noix-simpl,Fruits et Légumes,MOLDOVA,12.48 € / KG
Cerneaux de noix POP NUTS,cerneaux-de-noix-pop-nuts,Fruits et Légumes,,12.50 € / KG
Cerneaux de noix SEEBERGER,cerneaux-de-noix-seeberger,Fruits et Légumes,CHILI,38.67 € / KG
Cerneaux de noix  SEEBERGER,cerneaux-de-noix-seeberger,Fruits et Légumes,CHILI,33.00 € / KG
Chataîgnes vrac,chataignes-vrac,Fruits et Légumes,FRANCE,6.99 € / KG
Chips de banane plantain sucré SAMAI,chips-de-banane-plantain-sucre-samai,Fruits et Légumes,,16.67 € / KG
Chouchous caramélisés DACO BELLO,chouchous-caramelises-daco-bello,Fruits et Légumes,ETATS-UNIS,8.50 € / KG
Figues  Bio NOBERASCO,figues-bio-noberasco,Fruits et Légumes,,24.45 € / KG
Fruit sec mélange vitalmix défenses naturelles MAITRE PRUNILLE,fruit-sec-melange-vitalmix-defenses-naturelles-maitre-prunille,Fruits et Légumes,FRANCE,24.95 € / KG
Fruit sec mélange vitalmix force MAITRE PRUNILLE,fruit-sec-melange-vitalmix-force-maitre-prunille,Fruits et Légumes,FRANCE,27.72 € / KG
Fruit sec mélange nuts 'n' berries SEEBERGER,fruit-sec-melange-nuts-n-berries-seeberger,Fruits et Légumes,ALLEMAGNE,26.00 € / KG
Fruits sec mélange anti-oxydant MAITRE PRUNILLE,fruits-sec-melange-anti-oxydant-maitre-prunille,Fruits et Légumes,FRANCE,22.17 € / KG
Fruits secs mélange formule Pep's DACO BELLO,fruits-secs-melange-formule-pep-s-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs formule active DACO BELLO,fruits-secs-formule-active-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs formule boost DACO BELLO,fruits-secs-formule-boost-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs mix rhubarbe DACO BELLO,fruits-secs-mix-rhubarbe-daco-bello,Fruits et Légumes,FRANCE,16.17 € / KG
Fruits secs mélange DACO BELLO,fruits-secs-melange-daco-bello,Fruits et Légumes,FRANCE,17.00 € / KG
Fruits secs raisins amandes noisettes DACO BELLO,fruits-secs-raisins-amandes-noisettes-daco-bello,Fruits et Légumes,FRANCE,13.25 € / KG
Fruits secs mix cranberries DACO BELLO,fruits-secs-mix-cranberries-daco-bello,Fruits et Légumes,ETATS-UNIS,15.71 € / KG
Fruits secs mélange tropical DACO BELLO,fruits-secs-melange-tropical-daco-bello,Fruits et Légumes,ORIGINE PAYS TIERS,9.70 € / KG
Fruits secs formule zen DACO BELLO,fruits-secs-formule-zen-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs formule éclat DACO BELLO,fruits-secs-formule-eclat-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs formule équilibre DACO BELLO,fruits-secs-formule-equilibre-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs formule détente DACO BELLO,fruits-secs-formule-detente-daco-bello,Fruits et Légumes,FRANCE,19.95 € / KG
Fruits secs cocktail non salé DACO BELLO,fruits-secs-cocktail-non-sale-daco-bello,Fruits et Légumes,FRANCE,12.62 € / KG
Fruits secs mélange exotique PROFRUIT,fruits-secs-melange-exotique-profruit,Fruits et Légumes,,5.76 € / KG
Fruits secs noix de coco râpée PROFRUIT,fruits-secs-noix-de-coco-rapee-profruit,Epicerie sucrée,,5.12 € / KG
Fruits secs Cocktail s/sel ajouté CARREFOUR SENSATION,fruits-secs-cocktail-s-sel-ajoute-carrefour-sensation,Fruits et Légumes,,10.75 € / KG
Fruits secs mendiant de luxe SEEBERGER,fruits-secs-mendiant-de-luxe-seeberger,Fruits et Légumes,ALLEMAGNE,23.33 € / KG
Fruits secs mendiant de luxe  SEEBERGER,fruits-secs-mendiant-de-luxe-seeberger,Fruits et Légumes,ALLEMAGNE,19.75 € / KG
Fruits secs cranberry noix de cajou non salé SEEBERGER,fruits-secs-cranberry-noix-de-cajou-non-sale-seeberger,Fruits et Légumes,ALLEMAGNE,30.67 € / KG
Fruits secs baies et noix SEEBERGER,fruits-secs-baies-et-noix-seeberger,Fruits et Légumes,ALLEMAGNE,28.67 € / KG
Fruits secs amandes grillées sans résidus de pesticides TRAMIER,fruits-secs-amandes-grillees-sans-residus-de-pesticides-tramier,Epicerie salée,,17.09 € / KG
Fruits secs pistaches grillées non salées sans résidus de pesticides TRAMIER,fruits-secs-pistaches-grillees-non-salees-sans-residus-de-pesticides-tramier,Epicerie salée,,24.94 € / KG
Fruits secs amandes grillées noix de cajou grillées cacahuètes grillées pois chiches grillés sans huile ajoutée TRAMIER,fruits-secs-amandes-grillees-noix-de-cajou-grillees-cacahuetes-grillees-pois-chiches-grilles-sans-hu,Epicerie salée,,22.69 € / KG
Fruits secs duo d'amandes grillées TRAMIER,fruits-secs-duo-d-amandes-grillees-tramier,Epicerie salée,,23.14 € / KG
Fruits secs amandes grillées noisettes grillées noix de macadamia grillées sans sel ni huile ajoutés TRAMIER,fruits-secs-amandes-grillees-noisettes-grillees-noix-de-macadamia-grillees-sans-sel-ni-huile-ajoutes,Epicerie salée,,26.38 € / KG
Graines mélange pour salade DACO BELLO,graines-melange-pour-salade-daco-bello,Fruits et Légumes,FRANCE,19.20 € / KG
Graines de courge OFAL,graines-de-courge-ofal,Fruits et Légumes,,17.56 € / KG
Graines de lin brun OFAL,graines-de-lin-brun-ofal,Fruits et Légumes,,6.30 € / KG
Graines de tournesol grillées salées PROFRUIT,graines-de-tournesol-grillees-salees-profruit,Fruits et Légumes,,4.30 € / KG
Maïs à éclater  CARREFOUR LE MARCHE,mais-a-eclater-carrefour-le-marche,Fruits et Légumes,FRANCE,5.80 € / KG
Mais  grillé salé CHURRUCA,mais-grille-sale-churruca,Fruits et Légumes,,14.20 € / KG
Mais grillé salé  CHURRUCA,mais-grille-sale-churruca,Fruits et Légumes,,12.90 € / KG
Marrons G2,marrons-g2,Fruits et Légumes,FRANCE,5.42 € / KG
Mélange  Energie  MAITRE PRUNILLE,melange-energie-maitre-prunille,Fruits et Légumes,FRANCE,23.45 € / KG
Mélange de fruits secs exotiques Doumix MAITRE PRUNILLE,melange-de-fruits-secs-exotiques-doumix-maitre-prunille,Fruits et Légumes,FRANCE,11.40 € / KG
Mélange chocolat et fruits rouges MAITRE PRUNILLE,melange-chocolat-et-fruits-rouges-maitre-prunille,Fruits et Légumes,FRANCE,15.96 € / KG
Mélange  croquant CARREFOUR LE MARCHE,melange-croquant-carrefour-le-marche,Fruits et Légumes,FRANCE,21.00 € / KG
Mélange fruits secs à coque CARREFOUR LE MARCHE,melange-fruits-secs-a-coque-carrefour-le-marche,Fruits et Légumes,FRANCE,20.00 € / KG
Mélange fruits séchés et fruits secs CARREFOUR LE MARCHE,melange-fruits-seches-et-fruits-secs-carrefour-le-marche,Fruits et Légumes,FRANCE,18.18 € / KG
Mélange japonais CARREFOUR LE MARCHE,melange-japonais-carrefour-le-marche,Fruits et Légumes,ORIGINE PAYS TIERS,20.00 € / KG
Mélange exotique CARREFOUR LE MARCHE,melange-exotique-carrefour-le-marche,Fruits et Légumes,ORIGINE PAYS TIERS,17.65 € / KG
Mélange grillé salé supérieur casher YARDEN,melange-grille-sale-superieur-casher-yarden,Fruits et Légumes,,26.83 € / KG
