title;slug;topCategoryName;origin;price_unit;price
Beurre de Baratte Demi-sel LE GALL;beurre-de-baratte-demi-sel-le-gall;Crèmerie et Produits laitiers;;11.78;5.89
Beurre de Baratte Doux LE GALL;beurre-de-baratte-doux-le-gall;Crèmerie et Produits laitiers;;11.96;2.99
Beurre de Baratte Demi-sel LE GALL;beurre-de-baratte-demi-sel-le-gall;Crèmerie et Produits laitiers;;11.96;2.99
Beurre de Baratte Doux Grand Cru LE GALL;beurre-de-baratte-doux-grand-cru-le-gall;Crèmerie et Produits laitiers;;14.60;3.65
Beurre de Baratte Demi-sel Grand Cru LE GALL;beurre-de-baratte-demi-sel-grand-cru-le-gall;Crèmerie et Produits laitiers;;14.60;3.65
Beurre de Baratte Doux Grand Cru Bio LE GALL;beurre-de-baratte-doux-grand-cru-bio-le-gall;Crèmerie et Produits laitiers;;15.56;3.89
Beurre de Baratte Demi-sel Bio LE GALL;beurre-de-baratte-demi-sel-bio-le-gall;Bio et Ecologie;;14.60;3.65
Crème Fleurette Bio entière LE GALL;lait;Bio et Ecologie;;11.16;2.79
Crème Fraîche Fleurette LE GALL;lait;Crèmerie et Produits laitiers;;7.16;1.79
Beurre demi-sel LE HAMEAU;beurre-demi-sel-le-hameau;Crèmerie et Produits laitiers;;9.99;9.99
Beurre doux LE HAMEAU;beurre-doux-le-hameau;Crèmerie et Produits laitiers;;9.99;9.99
Beurre Moulé Aux Cristaux de Sel de Guérande LE MARIN;beurre-moule-aux-cristaux-de-sel-de-guerande-le-marin;Crèmerie et Produits laitiers;;13.16;3.29
Beurre Moulé Aux Cristaux de Sel de Guérande LE MARIN;beurre-moule-aux-cristaux-de-sel-de-guerande-le-marin;Crèmerie et Produits laitiers;;8.10;4.05
Crème Fraîche Liquide Idéal Chantilly 35% Mat.Gr. LES FAYES;lait;Crèmerie et Produits laitiers;;6.33;2.09
Crème Fraîche Epaisse Idéal Cuisson 30% Mat.Gr. LES FAYES;lait;Crèmerie et Produits laitiers;;6.94;2.29
Beurre Demi-sel de Baratte LE VIEUX BOURG;beurre-demi-sel-de-baratte-le-vieux-bourg;Crèmerie et Produits laitiers;;12.18;6.09
Beurre Demi-sel de Baratte LE VIEUX BOURG;beurre-demi-sel-de-baratte-le-vieux-bourg;Crèmerie et Produits laitiers;;17.56;4.39
Beurre Demi-sel de Baratte MAILLARD;beurre-demi-sel-de-baratte-maillard;Crèmerie et Produits laitiers;;11.56;2.89
Beurre Doux de Baratte MAILLARD;beurre-doux-de-baratte-maillard;Crèmerie et Produits laitiers;;11.00;2.75
Crème Fraîche Epaisse 30% Mat.Gr. MALO;lait;Crèmerie et Produits laitiers;;6.95;1.39
Crème Fraîche Epaisse 30% Mat.Gr. MALO;lait;Crèmerie et Produits laitiers;;5.30;2.65
Beurre doux MONTFLEURI;beurre-doux-montfleuri;Crèmerie et Produits laitiers;;7.80;1.95
Beurre Demi-sel 60% Mat. Gr. MONTFLEURI;beurre-demi-sel-60-mat-gr-montfleuri;Crèmerie et Produits laitiers;;7.80;1.95
Beurre demi-sel NATURE DE BRETON;beurre-demi-sel-nature-de-breton;Crèmerie et Produits laitiers;;8.08;2.69
Beurre doux NATURE DE BRETONS;beurre-doux-nature-de-bretons;Crèmerie et Produits laitiers;;8.08;2.69
Crème Fraîche Epaisse ORVAL;lait;Crèmerie et Produits laitiers;;9.88;3.95
Beurre Demi-sel Extra-fin AOP PAMPLIE;beurre-demi-sel-extra-fin-aop-pamplie;Crèmerie et Produits laitiers;;11.80;2.95
Beurre Mini au Sel de Guérande PAYSAN BRETON;beurre-mini-au-sel-de-guerande-paysan-breton;Crèmerie et Produits laitiers;;15.45;3.09
Beurre Doux Moulé PAYSAN BRETON;beurre-doux-moule-paysan-breton;Crèmerie et Produits laitiers;;15.12;1.89
Beurre Demi-Sel Moulé PAYSAN BRETON;beurre-demi-sel-moule-paysan-breton;Crèmerie et Produits laitiers;;15.12;1.89
Beurre Demi-sel Mini PAYSAN BRETON;beurre-demi-sel-mini-paysan-breton;Crèmerie et Produits laitiers;;16.45;3.29
Beurre Doux Moulé  PAYSAN BRETON;beurre-doux-moule-paysan-breton;Crèmerie et Produits laitiers;;12.76;3.19
Beurre Demi-Sel Moulé PAYSAN BRETON;beurre-demi-sel-moule-paysan-breton;Crèmerie et Produits laitiers;;12.76;3.19
Beurre Doux Moulé  PAYSAN BRETON;beurre-doux-moule-paysan-breton;Crèmerie et Produits laitiers;;12.38;6.19
Beurre Demi-Sel Moulé PAYSAN BRETON;beurre-demi-sel-moule-paysan-breton;Crèmerie et Produits laitiers;;12.38;6.19
Beurre Moulé aux Cristaux de Sel de Guérande PAYSAN BRETON;beurre-moule-aux-cristaux-de-sel-de-guerande-paysan-breton;Crèmerie et Produits laitiers;;13.40;3.35
Beurre Tendre Demi-Sel PAYSAN BRETON;beurre-tendre-demi-sel-paysan-breton;Crèmerie et Produits laitiers;;15.45;3.09
Beurre Demi-Sel PAYSAN BRETON;beurre-demi-sel-paysan-breton;Crèmerie et Produits laitiers;;14.95;2.99
Beurre Doux PAYSAN BRETON;beurre-doux-paysan-breton;Crèmerie et Produits laitiers;;12.60;3.15
Beurre Demi-Sel PAYSAN BRETON;beurre-demi-sel-paysan-breton;Crèmerie et Produits laitiers;;12.60;3.15
Crème Fraîche Epaisse Onctueuse Et Douce 30% Mat.Gr. PAYSAN BRETON;lait;Crèmerie et Produits laitiers;;6.46;2.85
Margarine liquide cuisson pratique PLANTA FIN;margarine-liquide-cuisson-pratique-planta-fin;Crèmerie et Produits laitiers;;5.38;2.69
Margarine demi-sel tartine et cuisson sans huile de palme PLANTA FIN;margarine-demi-sel-tartine-et-cuisson-sans-huile-de-palme-planta-fin;Crèmerie et Produits laitiers;;7.51;1.69
Margarine doux tartine et cuisson sans huile de palme PLANTA FIN;margarine-doux-tartine-et-cuisson-sans-huile-de-palme-planta-fin;Crèmerie et Produits laitiers;;7.51;1.69
Margarine demi-sel tartine et cuisson sans huile de palme PLANTA FIN;margarine-demi-sel-tartine-et-cuisson-sans-huile-de-palme-planta-fin;Crèmerie et Produits laitiers;;6.33;2.85
Margarine doux tartine et cuisson sans huile de palme PLANTA FIN;margarine-doux-tartine-et-cuisson-sans-huile-de-palme-planta-fin;Crèmerie et Produits laitiers;;5.98;2.69
Margarine Tartine Léger Sans Huile de Palme  PLANTA FIN;margarine-tartine-leger-sans-huile-de-palme-planta-fin;Crèmerie et Produits laitiers;;8.22;1.85
Beurre Doux Bio PRESIDENT;beurre-doux-bio-president;Bio et Ecologie;;14.60;3.65
Beurre Doux Tendre PRESIDENT;beurre-doux-tendre-president;Crèmerie et Produits laitiers;;13.30;6.65
Beurre Demi-sel Tendre PRESIDENT;beurre-demi-sel-tendre-president;Crèmerie et Produits laitiers;;13.16;3.29
Beurre Demi-sel Gastronomique PRESIDENT;beurre-demi-sel-gastronomique-president;Crèmerie et Produits laitiers;;11.00;2.75
Beurre Doux PRESIDENT;beurre-doux-president;Crèmerie et Produits laitiers;;14.20;3.55
Beurre Aux Cristaux de Sel PRESIDENT;beurre-aux-cristaux-de-sel-president;Crèmerie et Produits laitiers;;14.20;3.55
Beurre Doux Gastronomique PRESIDENT;beurre-doux-gastronomique-president;Crèmerie et Produits laitiers;;11.00;2.75
Beurre Doux Tendre PRESIDENT;beurre-doux-tendre-president;Crèmerie et Produits laitiers;;13.16;3.29
Beurre Demi-sel Gastronomique PRESIDENT;beurre-demi-sel-gastronomique-president;Crèmerie et Produits laitiers;;14.00;3.15
Beurre Doux Gastronomique PRESIDENT;beurre-doux-gastronomique-president;Crèmerie et Produits laitiers;;14.00;3.15
Beurre Doux Gastronomique PRESIDENT;beurre-doux-gastronomique-president;Crèmerie et Produits laitiers;;11.30;5.65
Beurre Demi-Sel PRESIDENT;beurre-demi-sel-president;Crèmerie et Produits laitiers;;10.90;5.45
Beurre Doux PRESIDENT;beurre-doux-president;Crèmerie et Produits laitiers;;14.18;3.19
Beurre doux PRESIDENT;beurre-doux-president;Crèmerie et Produits laitiers;;8.95;1.79
Beurre Tendre Doux 60% MG PRESIDENT;beurre-tendre-doux-60-mg-president;Crèmerie et Produits laitiers;;9.75;1.95
Beurre Doux Moulé Gourmand et Onctueux 82% MG PRESIDENT;beurre-doux-moule-gourmand-et-onctueux-82-mg-president;Crèmerie et Produits laitiers;;13.11;2.95
Beurre Demi-Sel Moulé Gourmand et Onctueux 80% MG PRESIDENT;beurre-demi-sel-moule-gourmand-et-onctueux-80-mg-president;Crèmerie et Produits laitiers;;13.11;2.95
Beurre Doux Gastronomique PRESIDENT;beurre-doux-gastronomique-president;Crèmerie et Produits laitiers;;13.00;3.25
Beurre Demi-sel Gastronomique PRESIDENT;beurre-demi-sel-gastronomique-president;Crèmerie et Produits laitiers;;13.00;3.25
Beurre Demi-sel Gastronomique PRESIDENT;beurre-demi-sel-gastronomique-president;Crèmerie et Produits laitiers;;14.32;1.79
Beurre Doux Gastronomique PRESIDENT;beurre-doux-gastronomique-president;Crèmerie et Produits laitiers;;14.32;1.79
Beurre Doux Gastronomique PRESIDENT;beurre-doux-gastronomique-president;Crèmerie et Produits laitiers;;12.38;6.19
Beurre Demi-sel PRESIDENT;beurre-demi-sel-president;Crèmerie et Produits laitiers;;14.20;3.55
Beurre Doux Tendre PRESIDENT;beurre-doux-tendre-president;Crèmerie et Produits laitiers;;17.20;2.15
Beurre Demi-sel Tendre PRESIDENT;beurre-demi-sel-tendre-president;Crèmerie et Produits laitiers;;17.20;2.15
Beurre Doux Tendre PRESIDENT;beurre-doux-tendre-president;Crèmerie et Produits laitiers;;14.76;3.69
Beurre demi-sel PRESIDENT;beurre-demi-sel-president;Crèmerie et Produits laitiers;;8.95;1.79
Crème Fouettée Ferme Et Onctueuse Entière  PRESIDENT;lait;Crèmerie et Produits laitiers;;13.80;3.45
Crème Entière Fluide Bio 30% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;9.15;5.49
Crème Fouettée Ferme Et Onctueuse Entière  PRESIDENT;lait;Crèmerie et Produits laitiers;;12.50;6.25
Crème Entière Semi-Épaisse Nappante Et Onctueuse 30% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;5.89;5.89
Crème Entière Semi-Épaisse Nappante Et Onctueuse 30% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;7.90;3.95
Crème Semi-Épaisse Légère Longue Conservation 25% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;7.58;4.55
Crème Epaisse Gourmande Et Nappante 35% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;6.42;2.89
Crème Fluide 25% Mg PRESIDENT;lait;Crèmerie et Produits laitiers;;6.08;3.65
Crème Fraîche Entière Epaisse Excellente Tenue En Cuisson 30% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;7.25;1.45
Crème Fraîche Entière Epaisse Excellente Tenue En Cuisson 30% Mat.Gr. PRESIDENT;lait;Crèmerie et Produits laitiers;;5.00;2.25
Crème Légère Fluide et Onctueuse à 25% MG Stérilisée UHT PRESIDENT;lait;Crèmerie et Produits laitiers;;5.50;2.75
Margarine Doux Bio  PRIMEVERE;margarine-doux-bio-primevere;Crèmerie et Produits laitiers;;11.00;2.75
Margarine Tartine Demi-sel  PRIMEVERE;margarine-tartine-demi-sel-primevere;Crèmerie et Produits laitiers;;7.56;1.89
Margarine Tartine et Cuisson Doux  PRIMEVERE;margarine-tartine-et-cuisson-doux-primevere;Crèmerie et Produits laitiers;;9.56;2.39
Margarine Demi-sel 100% Végétal Tartine PRIMEVERE;margarine-demi-sel-100-vegetal-tartine-primevere;Crèmerie et Produits laitiers;;6.90;3.45
Margarine Doux Sans Huile de Palme  PRIMEVERE;margarine-doux-sans-huile-de-palme-primevere;Crèmerie et Produits laitiers;;11.46;2.75
Margarine Doux Sans Huile de Palme  PRIMEVERE;margarine-doux-sans-huile-de-palme-primevere;Crèmerie et Produits laitiers;;11.35;5.45
Margarine Tartine Doux & Cuisson doux  PRIMEVERE;margarine-tartine-doux-cuisson-doux-primevere;Crèmerie et Produits laitiers;;7.56;1.89
Margarine Tartine Doux  PRIMEVERE;margarine-tartine-doux-primevere;Crèmerie et Produits laitiers;;6.90;3.45
Margarine 100% Végétal Tartine et Cuisson PRIMEVERE;margarine-100-vegetal-tartine-et-cuisson-primevere;Crèmerie et Produits laitiers;;7.90;3.95
Margarine Doux Bio  PRIMEVERE;margarine-doux-bio-primevere;Crèmerie et Produits laitiers;;10.70;5.35
Margarine réduit le cholestérol tartine sans huile de palme PROACTIV;margarine-reduit-le-cholesterol-tartine-sans-huile-de-palme-proactiv;Crèmerie et Produits laitiers;;12.64;5.69
Margarine réduit le cholestérol tartine sans huile de palme PROACTIV;margarine-reduit-le-cholesterol-tartine-sans-huile-de-palme-proactiv;Crèmerie et Produits laitiers;;12.67;2.85
Margarine réduit le cholestérol tartine & gourmet sans huile de palme PROACTIV;margarine-reduit-le-cholesterol-tartine-gourmet-sans-huile-de-palme-proactiv;Crèmerie et Produits laitiers;;12.64;5.69
Margarine doux PROACTIV FRUIT D'OR;margarine-doux-proactiv-fruit-d-or;Crèmerie et Produits laitiers;;12.67;2.85
Beurre de baratte fleur de sel Guérande REFLETS DE FRANCE;beurre-de-baratte-fleur-de-sel-guerande-reflets-de-france;Crèmerie et Produits laitiers;;11.96;2.99
Beurre Isigny AOP de baratte demi-sel REFLETS DE FRANCE;beurre-isigny-aop-de-baratte-demi-sel-reflets-de-france;Crèmerie et Produits laitiers;;12.36;3.09
Crème Fraîche D’Isigny Aop REFLETS DE FRANCE;lait;Crèmerie et Produits laitiers;;8.95;1.79
Beurre Doux de Baratte REO;beurre-doux-de-baratte-reo;Crèmerie et Produits laitiers;;13.00;3.25
Beurre Demi-sel de Baratte  REO;beurre-demi-sel-de-baratte-reo;Crèmerie et Produits laitiers;;13.00;3.25
Crème Fraîche Epaisse De Normandie 42% Mat.Gr. REO;lait;Crèmerie et Produits laitiers;;9.88;3.95
Graisse de boeuf pour fritures RODA;graisse-de-boeuf-pour-fritures-roda;Crèmerie et Produits laitiers;;5.79;5.79
Crème Entière Fluide 30% Mg SIMPL;lait;Crèmerie et Produits laitiers;;4.32;2.59
Crème Légère Fluide 15% Mg SIMPL;lait;Crèmerie et Produits laitiers;;3.32;1.99
Margarine Doux 100% Végétal Oméga 3 Tartine et Cuisson ST HUBERT;margarine-doux-100-vegetal-omega-3-tartine-et-cuisson-st-hubert;Crèmerie et Produits laitiers;;7.05;5.29
Margarine Sans sel 100% Végétal Oméga 3 ST HUBERT;margarine-sans-sel-100-vegetal-omega-3-st-hubert;Crèmerie et Produits laitiers;;10.60;2.65
Margarine Doux Sans Huile de Palme 100% Végétal Oméga 3 ST HUBERT;margarine-doux-sans-huile-de-palme-100-vegetal-omega-3-st-hubert;Crèmerie et Produits laitiers;;11.00;2.75
Margarine Doux Sans Huile de Palme 100% Végétal Oméga 3 ST HUBERT;margarine-doux-sans-huile-de-palme-100-vegetal-omega-3-st-hubert;Crèmerie et Produits laitiers;;10.70;5.35
Margarine Doux Bio Sans Huile de Palme 100% Végétal ST HUBERT;margarine-doux-bio-sans-huile-de-palme-100-vegetal-st-hubert;Crèmerie et Produits laitiers;;10.22;2.35
Margarine Sel de Mer Bio Sans Huile de Palme ST HUBERT;margarine-sel-de-mer-bio-sans-huile-de-palme-st-hubert;Crèmerie et Produits laitiers;;10.22;2.35
Margarine Doux Bio Sans Huile de Palme 100% Végétal Oméga 3 ST HUBERT;margarine-doux-bio-sans-huile-de-palme-100-vegetal-omega-3-st-hubert;Crèmerie et Produits laitiers;;13.70;3.15
Margarine Doux 38% Mat.Gr. ST HUBERT;margarine-doux-38-mat-gr-st-hubert;Crèmerie et Produits laitiers;;10.36;2.59
Margarine Sel de Mer 38% Mat.Gr. ST HUBERT;margarine-sel-de-mer-38-mat-gr-st-hubert;Crèmerie et Produits laitiers;;10.36;2.59
Margarine Doux 38% Mat.Gr. ST HUBERT;margarine-doux-38-mat-gr-st-hubert;Crèmerie et Produits laitiers;;7.98;3.99
Margarine Sel de Mer 38% Mat.Gr. ST HUBERT;margarine-sel-de-mer-38-mat-gr-st-hubert;Crèmerie et Produits laitiers;;8.30;4.15
Margarine Secret de Chef Doux ST HUBERT;margarine-secret-de-chef-doux-st-hubert;Crèmerie et Produits laitiers;;8.80;2.45
Margarine Secret de Chef Demi-Sel ST HUBERT;margarine-secret-de-chef-demi-sel-st-hubert;Crèmerie et Produits laitiers;;9.96;2.49
Margarine l'Original Doux ST HUBERT;margarine-l-original-doux-st-hubert;Crèmerie et Produits laitiers;;8.36;2.09
Margarine l'Original Demi-Sel ST HUBERT;margarine-l-original-demi-sel-st-hubert;Crèmerie et Produits laitiers;;8.36;2.09
Margarine Doux Bio Sans Huile de Palme 100% Végétal ST HUBERT BIO;margarine-doux-bio-sans-huile-de-palme-100-vegetal-st-hubert-bio;Crèmerie et Produits laitiers;;9.98;4.89
Margarine Doux Oméga 3 Tartine et Cuisson ST HUBERT OMEGA 3;margarine-doux-omega-3-tartine-et-cuisson-st-hubert-omega-3;Crèmerie et Produits laitiers;;8.43;2.15
Margarine Demi-Sel Oméga 3 Tartine et Cuisson ST HUBERT OMEGA 3;margarine-demi-sel-omega-3-tartine-et-cuisson-st-hubert-omega-3;Crèmerie et Produits laitiers;;8.43;2.15
Margarine Doux Oméga 3 Tartine et Cuisson ST HUBERT OMEGA 3;margarine-doux-omega-3-tartine-et-cuisson-st-hubert-omega-3;Crèmerie et Produits laitiers;;7.24;3.69
Margarine Demi-Sel Oméga 3 Tartine et Cuisson ST HUBERT OMEGA 3;margarine-demi-sel-omega-3-tartine-et-cuisson-st-hubert-omega-3;Crèmerie et Produits laitiers;;7.24;3.69
Beurre doux  SURGERES;beurre-doux-surgeres;Crèmerie et Produits laitiers;;11.96;2.99
Beurre   demi-sel  SURGERES;beurre-demi-sel-surgeres;Crèmerie et Produits laitiers;;8.32;2.08
Graisse 100% Végétale Spéciale Friture VEGETALINE;graisse-100-vegetale-speciale-friture-vegetaline;Crèmerie et Produits laitiers;;7.49;7.49
Beurre Doux bio extra-fin pasteurisé  VERNEUIL;beurre-doux-bio-extra-fin-pasteurise-verneuil;Crèmerie et Produits laitiers;;14.20;3.55
Crème Fraîche Epaisse VERNEUIL;lait;Crèmerie et Produits laitiers;;7.25;1.45
Crème Fraiche Bio de Normandie VRAI;lait;Crèmerie et Produits laitiers;;12.45;2.49
Caramel Au Beurre Salé YANN DE BRETAGNE;caramel-au-beurre-sale-yann-de-bretagne;Crèmerie et Produits laitiers;;11.50;11.5
Crème Fleurette Entière 30% MG YOPLAIT;lait;Crèmerie et Produits laitiers;;5.47;2.45
Crème Fleurette Légère 15% MG YOPLAIT;lait;Crèmerie et Produits laitiers;;4.18;1.99
Crème Fraîche Entière 30% Mg YOPLAIT;lait;Crèmerie et Produits laitiers;;8.48;0.84
Crème Fraîche Légère 12% Mg YOPLAIT;lait;Crèmerie et Produits laitiers;;4.11;1.85
Crème Fraîche Légère 12% Mg YOPLAIT;lait;Crèmerie et Produits laitiers;;5.00;0.95
Crème Fraîche Entière 30% Mg YOPLAIT;lait;Crèmerie et Produits laitiers;;5.21;0.99
Crème Fraîche Entière 30% Mg YOPLAIT;lait;Crèmerie et Produits laitiers;;4.64;2.09
Beurre Demi-sel;beurre-demi-sel;Crèmerie et Produits laitiers;;10.36;2.59
Beurre Doux;beurre-doux;Crèmerie et Produits laitiers;;10.18;5.09
Beurre Demi-sel;beurre-demi-sel;Crèmerie et Produits laitiers;;10.18;5.09
Beurre Demi-sel;beurre-demi-sel;Crèmerie et Produits laitiers;;9.80;2.45
Beurre Pasteurisé;beurre-pasteurise;Crèmerie et Produits laitiers;;10.20;2.55
Beurre Demi-Sel 60% M.G;beurre-demi-sel-60-m-g;Crèmerie et Produits laitiers;;7.25;1.45
Crème Entière Liquide Stérilisée Uht 30% Mat.Gr.;lait;Crèmerie et Produits laitiers;;3.99;3.99
Crème Légère Fouettée;lait;Crèmerie et Produits laitiers;;7.16;1.79
Crème Crue Fermière;lait;Crèmerie et Produits laitiers;;9.95;1.99
Crème Crue Fermière;lait;Crèmerie et Produits laitiers;;9.00;2.25
Crème Crue Fermière;lait;Crèmerie et Produits laitiers;;9.58;4.79
Crème Crue Fermière;lait;Crèmerie et Produits laitiers;;8.38;4.19
Crème Crue Fermière;lait;Crèmerie et Produits laitiers;;9.95;1.99
Crème Fraîche Entière Fluide Sans Additifs 30% Mat.Gr.;lait;Crèmerie et Produits laitiers;;4.99;4.99
Crème Fraîche Fluide Idéal Chantilly 30% Mat.Gr.;lait;Crèmerie et Produits laitiers;;6.90;3.45
Crème Fraîche Crue;lait;Crèmerie et Produits laitiers;;9.95;1.99
Crème Fraîche Crue;lait;Crèmerie et Produits laitiers;;9.12;3.65
Graisse de bœuf;graisse-de-boeuf;Crèmerie et Produits laitiers;;4.29;4.29
Margarine Tartine et Cuisson 55% Mat.Gr.;margarine-tartine-et-cuisson-55-mat-gr;Crèmerie et Produits laitiers;;2.90;1.45
Margarine Allégée 60% Mat.Gr.;margarine-allegee-60-mat-gr;Crèmerie et Produits laitiers;;2.58;1.29
Saindoux pur porc;saindoux-pur-porc;Crèmerie et Produits laitiers;;16.20;4.05
Bière  Blonde  STELLA ARTOIS;biere;Boissons;;3.10;15.49
Bière  Blonde  STELLA ARTOIS;biere;Boissons;;3.33;9.99
Bière  Blonde  STELLA ARTOIS;biere;Boissons;;3.81;5.72
Bière  Blonde  STELLA ARTOIS;biere;Boissons;;3.08;1.54
Bière Blonde LEFFE;biere;Boissons;;3.38;13.39
Bière Ruby LEFFE;biere;Boissons;;3.35;10.05
Bière Blonde Original 5% HEINEKEN;biere;Boissons;;1.82;14.4
Bière Blonde 1664;biere;Boissons;;2.62;7.85
Bière blonde LEFFE;biere;Boissons;;2.70;21.39
Bière D'Abbaye Brassin De Printemps 6° GRIMBERGEN;biere;Boissons;;4.00;11.99
Bière Blonde BUD;biere;Boissons;;2.99;14.95
Bière aromatisée Pomme SOMERSBY;biere;Produits du monde;;3.12;3.9
Bière Blonde TRIPEL KARMELIET;biere;Boissons;;5.92;17.75
Panaché CARREFOUR SENSATION;biere;Boissons;;1.20;2.99
Cidre IGP Bretagne brut CARREFOUR BIO;biere;Boissons;;3.40;2.55
Bière Forte 7,0% KOENIGSBIER;biere;Boissons;;1.90;0.95
Bière Blonde 6,8% LA CHARNUE;biere;Boissons;;3.53;2.65
Cidre de Normandie doux REFLETS DE FRANCE;biere;Boissons;;3.53;2.65
Cidre de Normandie brut REFLETS DE FRANCE;biere;Boissons;;3.53;2.65
Bière Blonde 7,4% KWAK;biere;Boissons;;7.27;5.45
Bière Ambrée KWAK;biere;Boissons;;6.60;4.95
Bière Aromatisée Citron et Citron Vert 4° DESPERADOS SUNLIGHT;biere;Boissons;;3.48;6.9
Bière Aromatisée Citron et Citron Vert 4° DESPERADOS SUNLIGHT;biere;Boissons;;3.99;3.95
Bière Aromatisée Mangue et Passion 4° DESPERADOS SUNLIGHT;biere;Boissons;;3.99;3.95
Bière Aromatisée Cerise et Grenade 4° DESPERADOS SUNLIGHT;biere;Produits du monde;;3.99;3.95
Bière  Blonde 5.5° 1664;biere;Boissons;;2.57;16.95
Bière Blonde 1664;biere;Boissons;;2.71;10.75
Bière Blanche 1664;biere;Produits régionaux et locaux;;3.32;9.95
Bière Blonde Sans Alcool 0,0% 1664;biere;Boissons;;2.66;7.99
Bière Blonde 1664;biere;Boissons;;2.95;5.85
Bière Blonde Sans Alcool 0,0% 1664;biere;Boissons;;2.82;5.59
Bière Blonde 1664;biere;Boissons;;2.90;4.35
Bière Blonde Sans Alcool 0,0% 1664;biere;Boissons;;2.86;4.29
Bière Blonde 1664;biere;Boissons;;2.48;14.89
Bière Blonde 1664;biere;Boissons;;2.58;1.29
Bière Blonde 1664;biere;Boissons;;2.48;4.95
Bière Blonde d'Abbaye 6,7% GRIMBERGEN;biere;Boissons;;2.95;14.75
Bière Ambrée d'Abbaye GRIMBERGEN;biere;Boissons;;3.45;17.25
Bière Ambrée d'Abbaye GRIMBERGEN;biere;Boissons;;3.96;11.89
Bière Blonde d'Abbaye 6,7% GRIMBERGEN;biere;Boissons;;2.96;8.89
Bière d'Abbaye Aromatisée aux Fruits Rouges Intense GRIMBERGEN;biere;Boissons;;3.46;10.39
Bière Blonde Sans Alcool 0,0% GRIMBERGEN;biere;Boissons;;3.32;9.95
Bière Blonde d'Abbaye 6,7% GRIMBERGEN;biere;Boissons;;3.51;6.95
Bière Ambrée d'Abbaye GRIMBERGEN;biere;Boissons;;4.37;6.55
Bière Blanche GRIMBERGEN;biere;Boissons;;3.83;5.75
Bière d'Abbaye Aromatisée à la Cerise 6% GRIMBERGEN;biere;Boissons;;4.06;6.09
Bière Blonde d'Abbaye Triple 8,0% GRIMBERGEN;biere;Boissons;;4.17;6.25
Bière Blonde d'Abbaye 6,7% GRIMBERGEN;biere;Boissons;;3.66;5.49
Bière Blonde d'Abbaye Pale Ale 5,5% GRIMBERGEN;biere;Boissons;;4.23;6.35
Bière d'Abbaye Aromatisée Rouge Intense GRIMBERGEN;biere;Boissons;;3.84;5.76
