title,slug,topCategoryName,origin,price_unit
Plateau Nigiri festif IZAKAYA,plateau-nigiri-festif-izakaya,Viandes et Poissons,FRANCE,38.09 € / KG
Plateau festif XXL IZAKAYA,plateau-festif-xxl-izakaya,Viandes et Poissons,FRANCE,33.30 € / KG
Box festive IZAKAYA,box-festive-izakaya,Viandes et Poissons,FRANCE,36.70 € / KG
Box Méga Prix Fou,box-mega-prix-fou,Viandes et Poissons,FRANCE,28.35 € / KG
Grand plateau de suchi party IZAKAYA,grand-plateau-de-suchi-party-izakaya,Viandes et Poissons,FRANCE,37.72 € / KG
Plateau XL suchi party IZAKAYA,plateau-xl-suchi-party-izakaya,Viandes et Poissons,FRANCE,33.88 € / KG
Sushis box IZAKAYA,sushis-box-izakaya,Viandes et Poissons,FRANCE,37.48 € / KG
Sushi roll spring box IZAKAYA,sushi-roll-spring-box-izakaya,Viandes et Poissons,FRANCE,38.57 € / KG
Poulet katsu et nouilles sautées,poulet-katsu-et-nouilles-sautees,Viandes et Poissons,FRANCE,19.88 € / KG
Poulet katsu et riz cantonais,poulet-katsu-et-riz-cantonais,Viandes et Poissons,FRANCE,19.88 € / KG
Poulet katsu et nouilles sautées grand format,poulet-katsu-et-nouilles-sautees-grand-format,Viandes et Poissons,FRANCE,20.96 € / KG
Box suchi team IZAKAYA,box-suchi-team-izakaya,Viandes et Poissons,FRANCE,32.04 € / KG
Box suchi team classique IZAKAYA,box-suchi-team-classique-izakaya,Viandes et Poissons,FRANCE,35.96 € / KG
Sushis Box Printemps IZAKAYA,sushis-box-printemps-izakaya,Viandes et Poissons,FRANCE,41.74 € / KG
Box de Sushis Saint Valentin IZAKAYA,box-de-sushis-saint-valentin-izakaya,Viandes et Poissons,FRANCE,41.67 € / KG
Box de Sushis Pâques IZAKAYA,box-de-sushis-paques-izakaya,Viandes et Poissons,ORIGINE C.E.E.,41.28 € / KG
Box de Sushis Gourmet IZAKAYA,box-de-sushis-gourmet-izakaya,Viandes et Poissons,ORIGINE C.E.E.,43.73 € / KG
Poke Gourmet IZAKAYA,poke-gourmet-izakaya,Viandes et Poissons,ORIGINE C.E.E.,32.81 € / KG
Poke poulet katsu IZAKAYA,poke-poulet-katsu-izakaya,Viandes et Poissons,ORIGINE C.E.E.,29.82 € / KG
Sushi grande premium spring IZAKAYA,sushi-grande-premium-spring-izakaya,Viandes et Poissons,ORIGINE C.E.E.,51.14 € / KG
Poke le veggie IZAKAYA,poke-le-veggie-izakaya,Viandes et Poissons,ORIGINE C.E.E.,27.54 € / KG
Plateau Asiatique Nagoya,plateau-asiatique-nagoya,Viandes et Poissons,FRANCE,52.40 € / KG
Assortiment de California Sashimi et Sushi SUSHI DAILY,assortiment-de-california-sashimi-et-sushi-sushi-daily,Viandes et Poissons,FRANCE,33.49 € / KG
Plat Cuisiné Kyoto Party Assortiment de Sushi Sashimi et Maki SUSHI DAILY,plat-cuisine-kyoto-party-assortiment-de-sushi-sashimi-et-maki-sushi-daily,Viandes et Poissons,FRANCE,42.12 € / KG
Bobun Poulet HAPPY TOKYO,bobun-poulet-happy-tokyo,Viandes et Poissons,FRANCE,26.59 € / KG
Bœuf Aux Oignons HAPPY TOKYO,boeuf-aux-oignons-happy-tokyo,Viandes et Poissons,FRANCE,24.60 € / KG
Chirashi Saumon HAPPY TOKYO,chirashi-saumon-happy-tokyo,Viandes et Poissons,FRANCE,44.92 € / KG
Crunch Poulet HAPPY TOKYO,crunch-poulet-happy-tokyo,Viandes et Poissons,FRANCE,36.56 € / KG
Crunch Saumon HAPPY TOKYO,crunch-saumon-happy-tokyo,Viandes et Poissons,FRANCE,37.50 € / KG
Crunch Surimi Avocat HAPPY TOKYO,crunch-surimi-avocat-happy-tokyo,Viandes et Poissons,FRANCE,36.90 € / KG
Crunch Thon Mayo HAPPY TOKYO,crunch-thon-mayo-happy-tokyo,Viandes et Poissons,FRANCE,36.56 € / KG
Dream Box HAPPY TOKYO,dream-box-happy-tokyo,Viandes et Poissons,FRANCE,39.50 € / KG
Friendly Box HAPPY TOKYO,friendly-box-happy-tokyo,Viandes et Poissons,FRANCE,40.07 € / KG
Riz Cantonais HAPPY TOKYO,riz-cantonais-happy-tokyo,Viandes et Poissons,FRANCE,1.36 € / KG
Riz Chili Mangue HAPPY TOKYO,riz-chili-mangue-happy-tokyo,Viandes et Poissons,FRANCE,2.75 € / KG
Happy California HAPPY TOKYO,happy-california-happy-tokyo,Viandes et Poissons,FRANCE,47.37 € / KG
Happy Cheese HAPPY TOKYO,happy-cheese-happy-tokyo,Viandes et Poissons,FRANCE,36.56 € / KG
Happy Lunch HAPPY TOKYO,happy-lunch-happy-tokyo,Viandes et Poissons,FRANCE,41.65 € / KG
Happy Roll'on HAPPY TOKYO,happy-roll-on-happy-tokyo,Viandes et Poissons,FRANCE,41.18 € / KG
Happy Salmon HAPPY TOKYO,happy-salmon-happy-tokyo,Viandes et Poissons,FRANCE,46.47 € / KG
Happy Sushi HAPPY TOKYO,happy-sushi-happy-tokyo,Viandes et Poissons,FRANCE,43.94 € / KG
Happy Veggie HAPPY TOKYO,happy-veggie-happy-tokyo,Viandes et Poissons,FRANCE,5.85 € / KG
Love Box HAPPY TOKYO,love-box-happy-tokyo,Viandes et Poissons,FRANCE,33.36 € / KG
Lucky Box HAPPY TOKYO,lucky-box-happy-tokyo,Viandes et Poissons,FRANCE,41.88 € / KG
Magic Box HAPPY TOKYO,magic-box-happy-tokyo,Viandes et Poissons,FRANCE,312.32 € / KG
Maki California HAPPY TOKYO,maki-california-happy-tokyo,Viandes et Poissons,FRANCE,47.14 € / KG
Maki California Thon HAPPY TOKYO,maki-california-thon-happy-tokyo,Viandes et Poissons,FRANCE,41.67 € / KG
Maki Saumon HAPPY TOKYO,maki-saumon-happy-tokyo,Viandes et Poissons,FRANCE,51.22 € / KG
Mochi Chocolat HAPPY TOKYO,mochi-chocolat-happy-tokyo,Viandes et Poissons,FRANCE,55.56 € / KG
Nem Poulet HAPPY TOKYO,nem-poulet-happy-tokyo,Viandes et Poissons,FRANCE,30.65 € / KG
Nouilles Soba Gyoza HAPPY TOKYO,nouilles-soba-gyoza-happy-tokyo,Viandes et Poissons,FRANCE,23.04 € / KG
Nouilles Soba Poulet HAPPY TOKYO,nouilles-soba-poulet-happy-tokyo,Viandes et Poissons,FRANCE,23.85 € / KG
Poke Bowl Poulet HAPPY TOKYO,poke-bowl-poulet-happy-tokyo,Viandes et Poissons,FRANCE,29.70 € / KG
Poke Bowl Saumon HAPPY TOKYO,poke-bowl-saumon-happy-tokyo,Viandes et Poissons,FRANCE,29.70 € / KG
Roll'In Saumon Fromage HAPPY TOKYO,roll-in-saumon-fromage-happy-tokyo,Viandes et Poissons,FRANCE,67.71 € / KG
Rouleau Poulet HAPPY TOKYO,rouleau-poulet-happy-tokyo,Viandes et Poissons,FRANCE,1.13 € / KG
Salade de Chou HAPPY TOKYO,salade-de-chou-happy-tokyo,Viandes et Poissons,FRANCE,22.22 € / KG
Sushi Saumon HAPPY TOKYO,sushi-saumon-happy-tokyo,Viandes et Poissons,FRANCE,57.93 € / KG
Sushi Saumon HAPPY TOKYO,sushi-saumon-happy-tokyo,Viandes et Poissons,FRANCE,51.52 € / KG
Plat cuisiné Tajine de cabillaud MSC sur couscous LE MARIN VENDEEN,plat-cuisine-tajine-de-cabillaud-msc-sur-couscous-le-marin-vendeen,Charcuterie et Traiteur,FRANCE,13.32 € / KG
Plat cuisiné Thon à la basquaise et riz LE MARIN VENDEEN,plat-cuisine-thon-a-la-basquaise-et-riz-le-marin-vendeen,Charcuterie et Traiteur,FRANCE,13.32 € / KG
Blanquette de colin d'Alaska et son riz LE MARIN VENDEEN,blanquette-de-colin-d-alaska-et-son-riz-le-marin-vendeen,Charcuterie et Traiteur,FRANCE,13.32 € / KG
Plat Cuisiné Risotto aux Fruits de Mer,plat-cuisine-risotto-aux-fruits-de-mer,Viandes et Poissons,FRANCE,14.26 € / KG
Plat Cuisiné Parmentier de Saumon,plat-cuisine-parmentier-de-saumon,Viandes et Poissons,FRANCE,15.30 € / KG
Plat Cuisiné Brandade de Morue,plat-cuisine-brandade-de-morue,Viandes et Poissons,FRANCE,14.26 € / KG
Plat Cuisiné Blanquette de Thon et son Riz,plat-cuisine-blanquette-de-thon-et-son-riz,Viandes et Poissons,FRANCE,14.26 € / KG
Mini arancinis panés aux fruits de mer LE MARIN VENDEEN,mini-arancinis-panes-aux-fruits-de-mer-le-marin-vendeen,Viandes et Poissons,FRANCE,17.45 € / KG
Filets d'anchois au piment d'Espelette PECHERIES BASQUES,filets-d-anchois-au-piment-d-espelette-pecheries-basques,Viandes et Poissons,,33.47 € / KG
Soupe du pêcheur  LA CANCALAISE,soupe-du-pecheur-la-cancalaise,Viandes et Poissons,,9.35 € / L
Soupe de poissons  LA CANCALAISE,soupe-de-poissons-la-cancalaise,Viandes et Poissons,,7.89 € / KG
Rillette de saint jacques  LA CANCALAISE,rillette-de-saint-jacques-la-cancalaise,Viandes et Poissons,,60.90 € / KG
Rillettes de sardine aux tomates séchées LA CANCALAISE,rillettes-de-sardine-aux-tomates-sechees-la-cancalaise,Viandes et Poissons,,38.50 € / KG
Rillettes de saumon fumé à l'aneth LA CANCALAISE,rillettes-de-saumon-fume-a-l-aneth-la-cancalaise,Viandes et Poissons,,30.00 € / KG
Rillettes de maquereaux moutarde à l'ancienne  LA CANCALAISE,rillettes-de-maquereaux-moutarde-a-l-ancienne-la-cancalaise,Viandes et Poissons,,30.00 € / KG
Quenelles de brochet sauce Nantua VERRIERE TRAITEUR,quenelles-de-brochet-sauce-nantua-verriere-traiteur,Viandes et Poissons,,14.38 € / KG
Surimi Piquant DELICEMER,surimi-piquant-delicemer,Viandes et Poissons,,24.92 € / KG
Tartinable Délice de Cabillaud DELICEMER,tartinable-delice-de-cabillaud-delicemer,Viandes et Poissons,,24.92 € / KG
Surimi crabe DELICEMER,surimi-crabe-delicemer,Viandes et Poissons,,24.33 € / KG
Délice de thon piquant DELICEMER,delice-de-thon-piquant-delicemer,Viandes et Poissons,,21.63 € / KG
"Thon à tartiner, piquant DELICEMER",thon-a-tartiner-piquant-delicemer,Viandes et Poissons,,30.75 € / KG
"Surimi-crabe à tartiner, sauce cocktail DELICEMER",surimi-crabe-a-tartiner-sauce-cocktail-delicemer,Viandes et Poissons,,29.08 € / KG
Anchoïadine LA NICOISE,anchoiadine-la-nicoise,Viandes et Poissons,FRANCE,34.00 € / KG
Anchoiadine LA NICOISE,anchoiadine-la-nicoise,Viandes et Poissons,FRANCE,31.98 € / KG
Miettes de surimi saveur crabe MSC VICI,miettes-de-surimi-saveur-crabe-msc-vici,Viandes et Poissons,,6.50 € / KG
Salade de fruits de mer sans surimi PALAIS DES METS,salade-de-fruits-de-mer-sans-surimi-palais-des-mets,Viandes et Poissons,,52.09 € / KG
Salade de poulpes entiers PALAIS DES METS,salade-de-poulpes-entiers-palais-des-mets,Viandes et Poissons,,58.70 € / KG
Poutargue avec cire  PALAIS DES METS,poutargue-avec-cire-palais-des-mets,Viandes et Poissons,,218.78 € / KG
Filets d'anchois PALAIS DES METS,filets-d-anchois-palais-des-mets,Viandes et Poissons,,27.00 € / KG
Salade de poulpes aux olives PALAIS DES METS,salade-de-poulpes-aux-olives-palais-des-mets,Viandes et Poissons,,41.25 € / KG
Salade Cocktail PALAIS DES METS,salade-cocktail-palais-des-mets,Viandes et Poissons,,23.33 € / KG
Salade de thon piquant PALAIS DES METS,salade-de-thon-piquant-palais-des-mets,Viandes et Poissons,,32.08 € / KG
Salade de fruits de mer PALAIS DES METS,salade-de-fruits-de-mer-palais-des-mets,Viandes et Poissons,,25.00 € / KG
Salade de saumon fumé Hoki PALAIS DES METS,salade-de-saumon-fume-hoki-palais-des-mets,Viandes et Poissons,,23.33 € / KG
Truite fumé de Bretagne LES SAULES,truite-fume-de-bretagne-les-saules,Viandes et Poissons,,50.45 € / KG
Truite fumée bio de Bretagne LES SAULES,truite-fumee-bio-de-bretagne-les-saules,Viandes et Poissons,,53.00 € / KG
Truite fumée de Bretagne LES SAULES,truite-fumee-de-bretagne-les-saules,Viandes et Poissons,,51.67 € / KG
"California Roll, sans poisson cru SUSHI DAILY",california-roll-sans-poisson-cru-sushi-daily,Viandes et Poissons,FRANCE,24.00 € / KG
Crunch Cali Roll SUSHI DAILY,crunch-cali-roll-sushi-daily,Viandes et Poissons,FRANCE,29.17 € / KG
Cheese Cali Roll SUSHI DAILY,cheese-cali-roll-sushi-daily,Viandes et Poissons,FRANCE,39.54 € / KG
Veggie Roll SUSHI DAILY,veggie-roll-sushi-daily,Viandes et Poissons,FRANCE,38.57 € / KG
Spicy Roll saumon SUSHI DAILY,spicy-roll-saumon-sushi-daily,Viandes et Poissons,FRANCE,28.33 € / KG
Maki saumon SUSHI DAILY,maki-saumon-sushi-daily,Viandes et Poissons,FRANCE,32.76 € / KG
Maki Avocat SUSHI DAILY,maki-avocat-sushi-daily,Viandes et Poissons,FRANCE,27.24 € / KG
Maki fromage SUSHI DAILY,maki-fromage-sushi-daily,Viandes et Poissons,FRANCE,28.97 € / KG
Maki concombre SUSHI DAILY,maki-concombre-sushi-daily,Viandes et Poissons,FRANCE,24.14 € / KG
Sushi Maki California SUSHI DAILY,sushi-maki-california-sushi-daily,Viandes et Poissons,FRANCE,45.08 € / KG
Verde saumon SUSHI DAILY,verde-saumon-sushi-daily,Viandes et Poissons,FRANCE,54.67 € / KG
Sushi saumon SUSHI DAILY,sushi-saumon-sushi-daily,Viandes et Poissons,FRANCE,53.59 € / KG
Sushi saumon L SUSHI DAILY,sushi-saumon-l-sushi-daily,Viandes et Poissons,FRANCE,51.91 € / KG
Sushi triple Roll SUSHI DAILY,sushi-triple-roll-sushi-daily,Viandes et Poissons,FRANCE,27.33 € / KG
Maki Mix SUSHI DAILY,maki-mix-sushi-daily,Viandes et Poissons,FRANCE,48.91 € / KG
Maxi Maki SUSHI DAILY,maxi-maki-sushi-daily,Viandes et Poissons,FRANCE,53.39 € / KG
Menu One SUSHI DAILY,menu-one-sushi-daily,Viandes et Poissons,FRANCE,48.03 € / KG
Menu Two SUSHI DAILY,menu-two-sushi-daily,Viandes et Poissons,FRANCE,60.31 € / KG
Menu Three SUSHI DAILY,menu-three-sushi-daily,Viandes et Poissons,FRANCE,61.43 € / KG
Plateau L SUSHI DAILY,plateau-l-sushi-daily,Viandes et Poissons,FRANCE,36.63 € / KG
Sushi Sashimi saumon SUSHI DAILY,sushi-sashimi-saumon-sushi-daily,Viandes et Poissons,FRANCE,77.71 € / KG
Chirashi saumon SUSHI DAILY,chirashi-saumon-sushi-daily,Viandes et Poissons,FRANCE,56.30 € / KG
Tartare de saumon SUSHI DAILY,tartare-de-saumon-sushi-daily,Viandes et Poissons,FRANCE,43.17 € / KG
Salade choux/oignon/sésame SUSHI DAILY,salade-choux-oignon-sesame-sushi-daily,Viandes et Poissons,FRANCE,15.17 € / KG
Ravioli crevette SUSHI DAILY,ravioli-crevette-sushi-daily,Viandes et Poissons,FRANCE,25.87 € / KG
Ravioli poulet SUSHI DAILY,ravioli-poulet-sushi-daily,Viandes et Poissons,FRANCE,45.77 € / KG
Sushi Verde Maki saumon SUSHI DAILY,sushi-verde-maki-saumon-sushi-daily,Viandes et Poissons,FRANCE,29.55 € / KG
Sushi Wakame Cali Roll SUSHI DAILY,sushi-wakame-cali-roll-sushi-daily,Viandes et Poissons,FRANCE,40.68 € / KG
Sushi Crunch saumon Roll SUSHI DAILY,sushi-crunch-saumon-roll-sushi-daily,Viandes et Poissons,FRANCE,42.62 € / KG
Roll'in saumon cheese SUSHI DAILY,roll-in-saumon-cheese-sushi-daily,Viandes et Poissons,FRANCE,55.56 € / KG
California thon SUSHI DAILY,california-thon-sushi-daily,Viandes et Poissons,FRANCE,34.42 € / KG
Plat Cuisiné Verde Maki Thon Mayo SUSHI DAILY,plat-cuisine-verde-maki-thon-mayo-sushi-daily,Viandes et Poissons,FRANCE,24.76 € / KG
Sushi Crunch poulet Roll SUSHI DAILY,sushi-crunch-poulet-roll-sushi-daily,Viandes et Poissons,FRANCE,38.89 € / KG
Sushi Duo Mix SUSHI DAILY,sushi-duo-mix-sushi-daily,Viandes et Poissons,FRANCE,39.92 € / KG
Sushi menu 4 sans algue SUSHI DAILY,sushi-menu-4-sans-algue-sushi-daily,Viandes et Poissons,FRANCE,46.04 € / KG
Menu duo saumon SUSHI DAILY,menu-duo-saumon-sushi-daily,Viandes et Poissons,FRANCE,41.17 € / KG
Dream roll SUSHI DAILY,dream-roll-sushi-daily,Viandes et Poissons,FRANCE,50.00 € / KG
Crunch thon mayonnaise SUSHI DAILY,crunch-thon-mayonnaise-sushi-daily,Viandes et Poissons,FRANCE,46.70 € / KG
Menu San SUSHI DAILY,menu-san-sushi-daily,Viandes et Poissons,FRANCE,47.69 € / KG
Menu yon SUSHI DAILY,menu-yon-sushi-daily,Viandes et Poissons,FRANCE,41.04 € / KG
Plateau de Sushis Menu Hachi,plateau-de-sushis-menu-hachi,Viandes et Poissons,FRANCE,40.63 € / KG
Salade de choux SUSHI MARKET,salade-de-choux-sushi-market,Viandes et Poissons,FRANCE,13.79 € / KG
Sushi Box à partager FRESH MOOD,sushi-box-a-partager-fresh-mood,Viandes et Poissons,FRANCE,36.31 € / KG
Sushi Box Full saumon FRESH MOOD,sushi-box-full-saumon-fresh-mood,Viandes et Poissons,FRANCE,35.91 € / KG
Sushi Box dégustation FRESH MOOD,sushi-box-degustation-fresh-mood,Viandes et Poissons,FRANCE,41.64 € / KG
Saumon fumé d'Alaska PETIT NAVIRE,saumon-fume-d-alaska-petit-navire,Viandes et Poissons,,66.58 € / KG
Saumon fumé Ecosse PETIT NAVIRE,saumon-fume-ecosse-petit-navire,Viandes et Poissons,,54.92 € / KG
Truite Fumée Elevée en Mer au Danemark PETIT NAVIRE,truite-fumee-elevee-en-mer-au-danemark-petit-navire,Viandes et Poissons,,44.90 € / KG
Saumon Atlantique Fumé Elevé en Islande PETIT NAVIRE,saumon-atlantique-fume-eleve-en-islande-petit-navire,Viandes et Poissons,,54.08 € / KG
Saumon Fumé Elevé en Norvège PETIT NAVIRE,saumon-fume-eleve-en-norvege-petit-navire,Viandes et Poissons,,62.42 € / KG
Saumon Atlantique Fumé Elevé en Norvège PETIT NAVIRE,saumon-atlantique-fume-eleve-en-norvege-petit-navire,Viandes et Poissons,,61.38 € / KG
Salade d'algue IZAKAYA,salade-d-algue-izakaya,Viandes et Poissons,FRANCE,36.84 € / KG
Maki SUSHI DAILY,maki-sushi-daily,Viandes et Poissons,FRANCE,49.41 € / KG
Maki & You SUSHI DAILY,maki-you-sushi-daily,Viandes et Poissons,FRANCE,35.62 € / KG
Mini poke bowl au saumon SUSHI DAILY,mini-poke-bowl-au-saumon-sushi-daily,Viandes et Poissons,FRANCE,32.50 € / KG
Sauce Soja Sucrée SUSHI DAILY,sauce-soja-sucree-sushi-daily,Viandes et Poissons,FRANCE,20.20 € / KG
Roll veggie fromage SUSHI DAILY,roll-veggie-fromage-sushi-daily,Viandes et Poissons,FRANCE,41.37 € / KG
Maki fun mix SUSHI DAILY,maki-fun-mix-sushi-daily,Viandes et Poissons,FRANCE,33.98 € / KG
Hikari mix SUSHI DAILY,hikari-mix-sushi-daily,Viandes et Poissons,FRANCE,40.27 € / KG
Sakura party SUSHI DAILY,sakura-party-sushi-daily,Viandes et Poissons,FRANCE,34.42 € / KG
Hanabi party SUSHI DAILY,hanabi-party-sushi-daily,Viandes et Poissons,FRANCE,32.86 € / KG
Nara party SUSHI DAILY,nara-party-sushi-daily,Viandes et Poissons,FRANCE,44.71 € / KG
Plateau kyoto party SUSHI DAILY,plateau-kyoto-party-sushi-daily,Viandes et Poissons,FRANCE,44.86 € / KG
Sushi maki party SUSHI DAILY,sushi-maki-party-sushi-daily,Viandes et Poissons,FRANCE,28.54 € / KG
Salade de wakame SUSHI DAILY,salade-de-wakame-sushi-daily,Charcuterie et Traiteur,FRANCE,29.17 € / KG
œuf  mayonnaise edamame  ONIGIRI,oeuf-mayonnaise-edamame-onigiri,Viandes et Poissons,,23.33 € / KG
Couvert asiatique baguettes SUSHI DAILY,couvert-asiatique-baguettes-sushi-daily,Viandes et Poissons,FRANCE,11.11 € / U
Maki fromage SUSHI DAILY,maki-fromage-sushi-daily,Viandes et Poissons,FRANCE,34.72 € / KG
California maki thon mayo SUSHI DAILY,california-maki-thon-mayo-sushi-daily,Viandes et Poissons,FRANCE,32.61 € / KG
Roll wakame cali SUSHI DAILY,roll-wakame-cali-sushi-daily,Viandes et Poissons,FRANCE,38.64 € / KG
Plat Cuisiné Yakatori au Boeuf Fromage SUSHI DAILY,plat-cuisine-yakatori-au-boeuf-fromage-sushi-daily,Viandes et Poissons,FRANCE,28.18 € / KG
Roll triple SUSHI DAILY,roll-triple-sushi-daily,Viandes et Poissons,FRANCE,38.97 € / KG
Nara party SUSHI DAILY,nara-party-sushi-daily,Viandes et Poissons,FRANCE,44.71 € / KG
Plat Cuisiné Yakatori Boeuf Fromage SUCHI DAILY,plat-cuisine-yakatori-boeuf-fromage-suchi-daily,Viandes et Poissons,FRANCE,48.81 € / KG
Yakitori Poulet,yakitori-poulet,Viandes et Poissons,FRANCE,24.77 € / KG
Kyoto party SUSHI DAILY,kyoto-party-sushi-daily,Viandes et Poissons,FRANCE,43.78 € / KG
Maki california SUSHI DAILY,maki-california-sushi-daily,Viandes et Poissons,FRANCE,45.08 € / KG
Roll veggie SUSHI DAILY,roll-veggie-sushi-daily,Viandes et Poissons,FRANCE,36.11 € / KG
Maki mix SUSHI DAILY,maki-mix-sushi-daily,Viandes et Poissons,FRANCE,48.91 € / KG
Brochettes de Poulet Yakitori,brochettes-de-poulet-yakitori,Viandes et Poissons,FRANCE,39.55 € / KG
Hanabi party SUSHI DAILY,hanabi-party-sushi-daily,Viandes et Poissons,FRANCE,32.86 € / KG
Roll california SUSHI DAILY,roll-california-sushi-daily,Viandes et Poissons,FRANCE,38.83 € / KG
Roll veggie fromage SUSHI DAILY,roll-veggie-fromage-sushi-daily,Viandes et Poissons,FRANCE,40.18 € / KG
Salade mini poke bowl saumon SUSHI DAILY,salade-mini-poke-bowl-saumon-sushi-daily,Viandes et Poissons,FRANCE,32.76 € / KG
Ravioli crevette SUSHI DAILY,ravioli-crevette-sushi-daily,Viandes et Poissons,FRANCE,45.77 € / KG
Roll cali cheese SUSHI DAILY,roll-cali-cheese-sushi-daily,Viandes et Poissons,FRANCE,37.50 € / KG
Plateau L SUSHI DAILY,plateau-l-sushi-daily,Viandes et Poissons,FRANCE,49.30 € / KG
Roll saumon spicy SUSHI DAILY,roll-saumon-spicy-sushi-daily,Viandes et Poissons,FRANCE,43.16 € / KG
Salade d'algues SUSHI DAILY,salade-d-algues-sushi-daily,Viandes et Poissons,FRANCE,31.53 € / KG
Sushi Verde Veggie SUSHI DAILY,sushi-verde-veggie-sushi-daily,Viandes et Poissons,FRANCE,31.74 € / KG
Sakura party SUSHI DAILY,sakura-party-sushi-daily,Viandes et Poissons,FRANCE,33.65 € / KG
Verde saumon SUSHI DAILY,verde-saumon-sushi-daily,Viandes et Poissons,FRANCE,28.46 € / KG
Verde maki saumon SUSHI DAILY,verde-maki-saumon-sushi-daily,Viandes et Poissons,FRANCE,41.03 € / KG
Maki & me SUSHI DAILY,maki-me-sushi-daily,Viandes et Poissons,FRANCE,45.45 € / KG
Ravioli poulet SUSHI DAILY,ravioli-poulet-sushi-daily,Viandes et Poissons,FRANCE,45.77 € / KG
Roll dream SUSHI DAILY,roll-dream-sushi-daily,Viandes et Poissons,FRANCE,46.76 € / KG
Maki fun mix SUSHI DAILY,maki-fun-mix-sushi-daily,Viandes et Poissons,FRANCE,32.87 € / KG
Chirashi saumon SUSHI DAILY,chirashi-saumon-sushi-daily,Viandes et Poissons,FRANCE,37.76 € / KG
Combo one SUSHI DAILY,combo-one-sushi-daily,Viandes et Poissons,FRANCE,45.43 € / KG
Menu one SUSHI DAILY,menu-one-sushi-daily,Viandes et Poissons,FRANCE,47.15 € / KG
Salade de choux SUSHI DAILY,salade-de-choux-sushi-daily,Viandes et Poissons,FRANCE,19.64 € / KG
Roll cali crunch SUSHI DAILY,roll-cali-crunch-sushi-daily,Viandes et Poissons,FRANCE,36.94 € / KG
Tartare de saumon SUSHI DAILY,tartare-de-saumon-sushi-daily,Viandes et Poissons,FRANCE,33.88 € / KG
Menu three SUSHI DAILY,menu-three-sushi-daily,Viandes et Poissons,FRANCE,60.54 € / KG
Plateau duo mix SUSHI DAILY,plateau-duo-mix-sushi-daily,Viandes et Poissons,FRANCE,39.40 € / KG
Menu yon SUSHI DAILY,menu-yon-sushi-daily,Viandes et Poissons,FRANCE,39.95 € / KG
Roll'in saumon cheese SUSHI DAILY,roll-in-saumon-cheese-sushi-daily,Viandes et Poissons,FRANCE,51.48 € / KG
Maki & you SUSHI DAILY,maki-you-sushi-daily,Viandes et Poissons,FRANCE,39.90 € / KG
Menu N°4 sans algue SUSHI DAILY,menu-n04-sans-algue-sushi-daily,Viandes et Poissons,FRANCE,43.09 € / KG
Roll saumon crunch SUSHI DAILY,roll-saumon-crunch-sushi-daily,Viandes et Poissons,FRANCE,41.67 € / KG
Menu duo saumon SUSHI DAILY,menu-duo-saumon-sushi-daily,Viandes et Poissons,FRANCE,41.17 € / KG
Menu  san SUSHI DAILY,menu-san-sushi-daily,Viandes et Poissons,FRANCE,46.00 € / KG
Hikari mix SUSHI DAILY,hikari-mix-sushi-daily,Viandes et Poissons,FRANCE,37.90 € / KG
Menu two SUSHI DAILY,menu-two-sushi-daily,Viandes et Poissons,FRANCE,56.80 € / KG
Maxi maki SUSHI DAILY,maxi-maki-sushi-daily,Viandes et Poissons,FRANCE,42.65 € / KG
Sushi  maki party SUSHI DAILY,sushi-maki-party-sushi-daily,Viandes et Poissons,FRANCE,28.54 € / KG
Plat Cuisiné Yakisoba au Poulet SUSHI DAILY,plat-cuisine-yakisoba-au-poulet-sushi-daily,Viandes et Poissons,FRANCE,22.14 € / KG
Plat Cuisiné Yakisoba au Crevettes SUSHI DAILY,plat-cuisine-yakisoba-au-crevettes-sushi-daily,Viandes et Poissons,FRANCE,22.14 € / KG
Ognions frits KELLY LOVES,ognions-frits-kelly-loves,Viandes et Poissons,FRANCE,18.56 € / KG
Spicy mayo KELLY LOVES,spicy-mayo-kelly-loves,Viandes et Poissons,FRANCE,11.88 € / KG
Sushi au saumon SUSHIMAN,sushi-au-saumon-sushiman,Viandes et Poissons,FRANCE,46.10 € / KG
Maki au saumon SUSHIMAN,maki-au-saumon-sushiman,Viandes et Poissons,FRANCE,59.40 € / KG
Maki classic SUSHIMAN,maki-classic-sushiman,Viandes et Poissons,FRANCE,51.19 € / KG
Maki saumon avocat california SUSHIMAN,maki-saumon-avocat-california-sushiman,Viandes et Poissons,FRANCE,42.79 € / KG
Maki au thon cuit et avocat SUSHIMAN,maki-au-thon-cuit-et-avocat-sushiman,Viandes et Poissons,FRANCE,42.79 € / KG
Maki au croquant surimi SUSHIMAN,maki-au-croquant-surimi-sushiman,Viandes et Poissons,FRANCE,42.62 € / KG
Maki box étudiante SUSHIMAN,maki-box-etudiante-sushiman,Viandes et Poissons,FRANCE,40.35 € / KG
Assortiment sushi maki l'incontournable SUSHIMAN,assortiment-sushi-maki-l-incontournable-sushiman,Viandes et Poissons,FRANCE,39.36 € / KG
Maki the best SUSHIMAN,maki-the-best-sushiman,Viandes et Poissons,FRANCE,39.98 € / KG
Assortiment sushi maki l'explosion SUSHIMAN,assortiment-sushi-maki-l-explosion-sushiman,Viandes et Poissons,FRANCE,40.98 € / KG
Maki le divin SUSHIMAN,maki-le-divin-sushiman,Viandes et Poissons,FRANCE,39.00 € / KG
