Date;product_family;title;price;total_kg_co2;total_kg_co2_farming;total_kg_co2_processing;total_kg_co2_packaging;total_kg_co2_transport;total_kg_co2_retail;total_kg_co2_consumption
12/01/2022;Crèmerie et Produits laitiers;Crème caramel LA LAITIERE;2,35;0,757247534;0,41164966;0,060748299;0,168656463;0,098715986;0,014747449;0,002729677
21/12/2023;Boissons;Vin rosé ELORNI;9,79;0,951715533;0,225807663;0,024831341;0,509380077;0,174794636;0,011778008;0,005123808
16/10/2024;Fruits et Légumes;Dattes Deglet Nour d'Algérie BROUSSE VERGEZ;1,39;1,4463805;1,16;0,0000805;0,173;0,0995;0,0138;0
14/02/2025;Epicerie salée;Riz long incollable 10min LUSTUCRU SELECTION;2,39;1,101793145;0,597949248;0,135707524;0,216110808;0,13612218;0,015903383;0
25/08/2024;Boissons;Vin Blanc A.O.P. Cheverny DOMAINE DE LA GRANGE;6,95;0,951130367;0,225668824;0,024816073;0,509066882;0,174687163;0,011770766;0,005120658
12/02/2022;Boissons;Vin rouge LES JARDINS DE GASCOGNE;15,60;6,34315;1,505;0,1655;3,395;1,165;0,0785;0,03415
02/05/2022;Epicerie sucrée;Biscuits petit beurre nappés au chocolat au lait Petit Ecolier LU;1,45;1,186590331;1,09237332;0,007527404;0,018593588;0,061028956;0,006042916;0,001024147
12/02/2024;Boissons;Vin Blanc A.O.P. Alsace Sylvaner WEISSKELLER;3,75;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
04/03/2023;Boissons;Vin rouge IGP Pays des Bouches du Rhône DOMAINE VIRANT;4,99;0,951949429;0,225863158;0,024837444;0,509505263;0,174837594;0,011780902;0,005125068
15/08/2023;Viandes et Poissons;Viande bovine : demi faux filet sous vide;48,64;61,61764038;60,09419569;0,195608624;0,477380371;0,678305442;0,09672269;0,075427565
05/07/2022;Crèmerie et Produits laitiers;Fromage  Mozzarella tresse L'ITALIE DES FROMAGES;4,65;1,46565;1,21695;0,067825;0,106075;0,0639;0,0092;0,0017
26/01/2024;Boissons;Vin blanc Macvin du Jura;19,79;0,951352319;0,225721485;0,024821864;0,509185676;0,174727927;0,011773513;0,005121853
17/12/2024;Epicerie sucrée;Café capsules  Compatibles Nespresso italien biodégradables intensité 8  LAUNAY;2,65;0,033679539;0,023108;0,0009593;0,006837;0,0021306;0,000051039;0,0005936
19/12/2024;Crèmerie et Produits laitiers;Fromage de chèvre Picolin  IGP;4,99;0,937940814;0,778785572;0,043404521;0,067882559;0,040892722;0,005887528;0,001087913
19/08/2024;Boissons;Vin Blanc d'Allemagne landwein Rhein RIESLING;2,99;0,950677619;0,225561404;0,024804261;0,508824561;0,17460401;0,011765163;0,005118221
29/07/2023;Crèmerie et Produits laitiers;Fromage apéritif Noix, Noisettes et Amandes Croquantes APERIVRAIS;2,09;0,58626;0,48678;0,02713;0,04243;0,02556;0,00368;0,00068
01/02/2025;Epicerie salée;Moules à l'escabèche SAUPIQUET;3,25;0,586015254;0,217766497;2,54061E-05;0,135279188;0,105693739;0,017817259;0,109433164
18/12/2022;Boissons;Vin Rouge A.O.P. Garignan les Adhemar LES PETITES CAVES;2,35;0,952485783;0,225990415;0,024851438;0,509792332;0,174936102;0,01178754;0,005127955
01/07/2023;Boissons;Vin  Rosé AOP  DOMAINE ESCARAVATIE;10,95;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
15/02/2025;Epicerie salée;Tartinable foie de canard CARREFOUR SENSATION;3,99;0,110372014;0,059899504;0,013594487;0,021648878;0,013636025;0,00159312;0
16/07/2022;Epicerie sucrée;Bonbons chocolat petit ourson guimauve CEMOI;4,40;0,303308299;0,147074641;0,061808067;0,047121001;0,043041261;0,004263329;0
23/03/2023;Epicerie salée;Huile de pépins de raisin CAUVIN;7,55;0,5092949;0,17;0,0000949;0;0,285;0,0219;0,0323
03/01/2025;Crèmerie et Produits laitiers;Féta Bio AOP HOTOS;3,69;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
11/09/2022;Boissons;Boisson énergisante pétillante Summer Vibe saveur pêche framboise CELSIUS;1,49;0,17501469;0,031999524;0,004611905;0,048957143;0,074145238;0,012877857;0,002423024
11/01/2025;Bio et Ecologie;Bière Ambrée Bio Artisanale MOULINS D'ASCQ;4,65;1,0102725;0,059925;0,20475;0,46575;0,2475;0,027225;0,0051225
25/08/2022;Epicerie salée;Semoule d'orge grosse LEGUMOR;2,55;1,098;0,176;0,127;0,497;0,035;0,263;0
01/08/2023;Boissons;Vin Rosé Sans Alcool Provençale Bio LE PETIT BERET;4,95;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
30/05/2024;Epicerie sucrée;Café capsules saveur caramel compatibles Nespresso L'OR;3,75;0,033041961;0,022670549;0,00094114;0,006707571;0,002090266;5,00728E-05;0,000582363
13/08/2023;Boissons;Bière Aromatisée aux Fruits Rouges Trappiste Belge CHIMAY;1,69;0,444625137;0,026373242;0,090111328;0,204978516;0,108925781;0,011981836;0,002254434
03/02/2023;Epicerie salée;Asperges blanches moyennes CARREFOUR CLASSIC';1,99;0,33587716;0,198795057;3,64799E-05;0;0,08546138;0,007521421;0,044062822
27/10/2024;Epicerie sucrée;Café capsules Compatibles Nespresso lungo mattinata intensité 5 L'OR ESPRESSO;7,49;0,066087446;0,045343516;0,00188238;0,013415857;0,004180755;0,000100151;0,001164788
12/02/2022;Fruits et Légumes;Pommes Jazz vrac;3,89;0,4081949;0,0919;0,0000949;0;0,262;0,0219;0,0323
23/04/2024;Crèmerie et Produits laitiers;Yaourt framboise KER RONAN;2,59;0,7715439;0,52;0,0000089;0;0,24;0,00655;0,004985
30/01/2023;Crèmerie et Produits laitiers;Fromage Camembert au lait cru GRAIN D'ORGE;3,40;0,879260697;0,730062638;0,040689016;0,063635642;0,038334363;0,005519188;0,00101985
31/08/2022;Viandes et Poissons;Saumon Atlantique fumé Ecosse DELPIERRE;6,00;0,8335395;0,624;0,004125;0,07035;0,12795;0,00609;0,0010245
04/01/2025;Viandes et Poissons;Poulet blanc d'Auvergne Label Rouge FILIERE QUALITE CARREFOUR;15,26;6,384602;4,2;1,162;0,5292;0,427;0,05684;0,009562
27/08/2022;Crèmerie et Produits laitiers;Liégeois  au café  Bio CARREFOUR BIO;1,75;0,253895034;0,174200913;0,007231735;0,051541096;0,016061644;0,00038476;0,004474886
17/02/2024;Epicerie salée;Sardines sans arêtes au citron CONNETABLE;3,25;0,17170859;0,093187204;0,021149294;0,033679718;0,021213916;0,002478458;0
08/11/2022;Viandes et Poissons;Saumon fumé Ecosse LE SAUMON DE PIRIAC;14,85;1,111386;0,832;0,0055;0,0938;0,1706;0,00812;0,001366
01/02/2022;Epicerie sucrée;Biscuits crêpe dentelle au chocolat noir GAVOTTES;1,89;0,710082;0,60183;0,02997;0,06498;0,009972;0,00333;0
05/05/2022;Epicerie sucrée;Thé noir de Ceylan CARREFOUR;1,69;0,001569281;0,000806476;0;0,000230062;0,000112691;6,01257E-06;0,000414039
01/03/2024;Fruits et Légumes;Pruneaux d'Agen dénoyautés  CARREFOUR LE MARCHE;4,99;0,51726075;0,32;0,00001075;0;0,149;0,00795;0,0403
08/04/2023;Epicerie salée;Vinaigre Balsamique Bio PONTI;4,75;0,634315;0,1505;0,01655;0,3395;0,1165;0,00785;0,003415
06/12/2023;Epicerie sucrée;Bonbons goût cola SIMPL;0,98;0,29738;0,1442;0,0606;0,0462;0,0422;0,00418;0
15/05/2023;Surgelés;Galette coréenne aux pommes de terre MEI ASIA;4,49;0,065317003;0,01470531;1,51854E-05;0;0,041923735;0,003504312;0,00516846
11/04/2024;Boissons;Bière Blonde 16% MEGA DEMON;2,19;0,673515;0,03995;0,1365;0,3105;0,165;0,01815;0,003415
07/05/2023;Fruits et Légumes;Poireaux botte;1,99;0,387319;0,069;0,000019;0;0,272;0,014;0,0323
11/03/2022;Epicerie sucrée;Infusion gingembre citronnelle citron CARREFOUR BIO;1,65;0,00130761;0,000672;0;0,0001917;0,0000939;0,00000501;0,000345
02/11/2023;Epicerie sucrée;Tablette de chocolat au lait et au caramel MILKA;3,49;0,36798449;0,199707223;0,045324537;0,072178181;0,045463027;0,005311522;0
01/03/2023;Epicerie sucrée;Bonbons Langues Sucrées VICKYZZZ;1,20;0,14869;0,0721;0,0303;0,0231;0,0211;0,00209;0
22/04/2022;Viandes et Poissons;Pavés de saumon fumé Traiteur trois poivre baie Sichuan;9,99;1,222500126;0,915181678;0,006049879;0,103177934;0,187656243;0,008931821;0,00150257
01/09/2022;Epicerie sucrée;Infusion tilleul CARREFOUR CLASSIC';1,45;0,014170661;0,007282511;0;0,002077466;0,001017601;5,42937E-05;0,003738789
17/05/2022;Epicerie salée;Thon naturel démarche responsable PETIT NAVIRE;4,69;0,34335378;0,18634;0,04229078;0,067347;0,04242;0,004956;0
25/03/2023;Bio et Ecologie;Lait entier CARREFOUR BIO;8,94;6,903;4,872;0,0744;0,5754;1,284;0,0972;0
25/06/2022;Fruits et Légumes;Poires Abate vrac;3,99;0,387319;0,069;0,000019;0;0,272;0,014;0,0323
21/02/2024;Surgelés;Glace bâtonnet Chocolat au Lait KINDER CHOCOLAT;3,69;0,287955259;0,156536244;0,023100494;0,064134267;0,037538303;0,005607949;0,001038002
10/02/2024;Epicerie sucrée;Chocolat en Poudre grand arôme - 32% de cacao POULAIN;3,08;0,019626895;0,01008655;0;0,002877368;0,001409415;7,51988E-05;0,005178363
10/06/2024;Surgelés;Tarte poireaux/emmental MARIE;3,75;0,182010808;0,032424812;8,92857E-06;0;0,127819549;0,006578947;0,015178571
20/02/2024;Epicerie sucrée;Moulage lait lapin ESPRIT DE FETE;2,69;0,149581682;0,105571774;0,00161218;0,012468391;0,027823103;0,002106235;0
30/06/2022;Boissons;Bière Blanche ERDINGER WEISSBIER;2,35;0,673515;0,03995;0,1365;0,3105;0,165;0,01815;0,003415
08/05/2022;Crèmerie et Produits laitiers;Yaourt à boire fraise banane yab CARREFOUR SENSATION;1,49;0,747900149;0,242845304;0,000101254;0;0,367972376;0,023379006;0,11360221
06/03/2022;Crèmerie et Produits laitiers;Reblochon  Au Lait Cru Et Entier AOP FROMAGERIE DE LA TOURNETTE;10,45;2,638422481;2,190719638;0,122096684;0,190953273;0,115031008;0,016561585;0,003060293
25/10/2022;Boissons;Limonade Pomme d'Amour LA GOSSE;2,30;0,369595765;0,067576547;0,009739414;0,103387622;0,156579805;0,02719544;0,005116938
08/01/2023;Boissons;Vin rouge Côtes du Roussillon  CHATEAU VALMY;11,95;0,951671594;0,225797238;0,024830195;0,50935656;0,174786566;0,011777464;0,005123572
18/01/2022;Crèmerie et Produits laitiers;Fromage En Tranches Le Léger LEERDAMMER;3,79;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
10/05/2024;Epicerie salée;Riz spécial Risotto VIVIEN PAILLE;1,79;0,1917465;0,04205;0,0000965;0;0,099;0,0103;0,0403
25/11/2023;Crèmerie et Produits laitiers;Fromage de chèvre Le Chevrot sans sel ajouté SEVRE ET BELLE;5,95;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
12/10/2022;Epicerie salée;Vinaigre balsamique de Modène SIMPL;1,25;0,634315;0,1505;0,01655;0,3395;0,1165;0,00785;0,003415
05/06/2022;Epicerie sucrée;Thé vert fleur d'hibiscus framboise LIPTON;2,99;0,001453386;0,000746916;0;0,000213071;0,000104368;5,56853E-06;0,000383462
14/04/2023;Crèmerie et Produits laitiers;Fromage au lait de vache RUCH.MONTS VENTOUX;4,45;2,052601888;1,704304485;0,094987018;0,148555075;0,089490165;0,012884343;0,002380803
06/02/2022;Fruits et Légumes;Abricots sec naturel vrac;3,24;0,724635735;0,173232666;5,39168E-05;0,327993837;0,170736518;0,012380894;0,040237904
13/09/2022;Epicerie salée;Couscous d'orge DARI;4,89;1,098;0,176;0,127;0,497;0,035;0,263;0
26/03/2023;Crèmerie et Produits laitiers;Fromage de chèvre au lait cru et au sel de gérande LE GUIGNE CHEVRE;4,30;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
08/07/2022;Epicerie sucrée;Bonbons PEZ;2,99;0,12637382;0,061278852;0,025752416;0,01963303;0,017933201;0,001776322;0
19/08/2022;Boissons;Vin rouge  Côtes du Roussillon  CHATEAU DE CALADROY;9,25;0,951729724;0,22581103;0,024831711;0,509387672;0,174797242;0,011778183;0,005123885
16/02/2024;Surgelés;Pommes Noisettes Croustillantes et Fondantes FINDUS;3,79;4,331222803;3,880023753;0,176446556;0;0,252966746;0,021785748;0
16/05/2024;Boissons;Vin Rosé A.O.P. Coteaux-d'Aix-En-Provence LA CAVE D'AUGUSTIN FLORENT;16,05;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
01/11/2023;Epicerie salée;Riz micro-ondes  long grain express  BEN'S ORIGINAL;1,75;0,443462272;0,354402516;2,98821E-05;0,008386792;0,076163522;0,00447956;0
23/01/2023;Epicerie sucrée;Biscuits Thé Pocket LU;2,39;0,011510821;0,00591558;0;0,001687525;0,000826597;4,41028E-05;0,003037017
25/05/2023;Viandes et Poissons;Riz Cantonais HAPPY TOKYO;0,37;0,548085829;0,438014706;3,6932E-05;0,010365441;0,094132353;0,005536397;0
18/11/2023;Crèmerie et Produits laitiers;Dès de Fromage  Salade aux Herbes Méditerranéennes  BOURSIN;2,15;0,703381138;0,584027344;0,032549944;0,050906529;0,030666295;0,004415179;0,000815848
20/02/2025;Epicerie sucrée;Café capsules  Compatibles Nespresso Decaffeinato intensité 4  CARREFOUR SELECTION;4,25;0,066080689;0,045338879;0,001882187;0,013414485;0,004180328;0,000100141;0,001164668
01/07/2023;Boissons;Vin rouge Bandol domaine OLIVETTE;18,40;0,951601794;0,225780677;0,024828373;0,509319201;0,174773746;0,0117766;0,005123196
06/11/2022;Crèmerie et Produits laitiers;Fromage blanc nature 20% MG;6,05;11,74461258;9,751718543;0,543498344;0,850004967;0,512046358;0,073721854;0,013622517
23/09/2022;Crèmerie et Produits laitiers;Beurre gastronomique demi-sel CARREFOUR CLASSIC';2,55;1,9783325;1,82125;0,01255;0,031;0,10175;0,010075;0,0017075
22/10/2022;Surgelés;Purée carotte potiron patate douce CARREFOUR EXTRA;2,55;0,297049875;0,0621;0,000049875;0;0,1965;0,014175;0,024225
14/01/2023;Viandes et Poissons;Maxi maki SUSHI DAILY;14,95;0,107383786;0,02354926;5,40429E-05;0;0,055442967;0,005768309;0,022569208
06/10/2024;Boissons;Vin rosé AOP Saint Mont MARQUIS DE SEILLAN;15,99;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
05/11/2024;Epicerie sucrée;Café capsules  decaffeinato compatibles Nespresso intensité 8  L'OR ESPRESSO;2,99;0,033044076;0,022672;0,0009412;0,006708;0,0020904;0,000050076;0,0005824
30/08/2024;Boissons;Limonades 100% siciliennes - Limonata & Zenzero;2,90;0,135607299;0,024794313;0,00357346;0,037933649;0,057450237;0,009978199;0,001877441
09/11/2023;Boissons;Bière Blonde KRONENBOURG;1,25;0,673515;0,03995;0,1365;0,3105;0,165;0,01815;0,003415
30/04/2023;Boissons;Vin Blanc A.O.P. Muscadet-Sèvre-Et-Maine Sur Lie LA CAVE D'AUGUSTIN FLORENT;4,95;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
26/01/2023;Boissons;Sirop grenadine zéro sucres CARREFOUR CLASSIC;2,59;0,370354986;0,067715362;0,00975942;0,1036;0,156901449;0,027251304;0,005127449
03/11/2024;Crèmerie et Produits laitiers;Fromage Ossau Iraty AOP ISTARA;5,70;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
12/06/2022;Crèmerie et Produits laitiers;Skyr Myrtille SIGGI'S;2,19;0,258083631;0,180632992;2,48965E-05;0;0,068892583;0,005741049;0,00279211
11/06/2024;Crèmerie et Produits laitiers;Skyr framboise SIGGI'S;2,19;0,432143514;0,291253197;4,98491E-06;0;0,134424552;0,00366867;0,00279211
25/03/2024;Viandes et Poissons;Huîtres Fines de Claires Marennes Oléron Label Rouge N°3;12,99;5,328231;1,98;0,000231;1,23;0,961;0,162;0,995
11/05/2023;Viandes et Poissons;Gésiers de volaille frais LE GAULOIS;2,39;0,134194476;0,029428843;6,75359E-05;0;0,069285505;0,007208492;0,0282041
20/12/2024;Fruits et Légumes;Pommes Gala FILIERE QUALITE CARREFOUR;2,99;0,613317965;0,138080905;0,000142588;0;0,393658291;0,032905025;0,048531156
17/07/2023;Surgelés;Pizza 4 Fromages RISTORANTE GRANDISSIMA;4,59;3,866283621;3,210230172;0,178917672;0,279818534;0,168563793;0,024268966;0,004484483
06/12/2024;Epicerie sucrée;Barres de chocolat au lait et noisette KITKAT;2,99;1,309855747;1,11016824;0,055284287;0,11986563;0,018394892;0,006142699;0
08/05/2024;Casher;Bonbons cœur de pêche FINI;1,99;0,245350829;0,118970978;0,049997512;0,038116915;0,03481675;0,003448673;0
30/01/2022;Crèmerie et Produits laitiers;Mousse menthe feuilleté de mousse LA LAITIERE;1,54;0,262484444;0,185256296;0,002829037;0,021879407;0,048823704;0,003696;0
30/09/2023;Surgelés;Glace Bâtonnet Chocolat Blanc et Cookies MAGNUM;2,99;0,420582235;0,228634001;0,033740163;0,093673348;0,054827765;0,008190869;0,001516088
28/02/2023;Surgelés;Pizza saumon fumé CARREFOUR ORIGINAL;2,65;1,584453488;1,175332226;0,123255814;0,111810631;0,114011628;0,018356312;0,041686877
21/01/2023;Epicerie sucrée;Café capsules decaffeinato intensité 6 compatibles Nespresso L'OR;3,09;0,033045787;0,022673174;0,000941249;0,006708347;0,002090508;5,00786E-05;0,00058243
09/11/2024;Epicerie sucrée;Bonbons Chocolat Fourrage Croustillant Au Lait Malté MALTESERS;5,95;0,594560148;0,288303091;0,121159274;0,092368952;0,08437164;0,008357191;0
19/01/2022;Viandes et Poissons;Poulet fermier blanc Label Rouge FERMIERS DE LOUE;20,44;6,838972062;4,498899486;1,244695525;0,566861335;0,457388114;0,060885106;0,010242494
07/03/2025;Surgelés;Haché de boeuf extra tendre halal 20 % MG ORIENTAL VIANDES;8,99;22,40235216;21,84847272;0,071117512;0,173561388;0,246611803;0,03516551;0,027423233
07/01/2022;Epicerie sucrée;Tablette de chocolat Noir Praliné Noisettes LINDT LES GRANDES;4,85;0,306882248;0,166546698;0,037798593;0,060193305;0,037914087;0,004429567;0
14/10/2024;Crèmerie et Produits laitiers;Fromage crémeux du jura BADOZ;5,30;1,46565;1,21695;0,067825;0,106075;0,0639;0,0092;0,0017
27/07/2023;Fruits et Légumes;Carottes Baby sauce ciboulette LA FERME A JULES;2,50;0,0792133;0,01656;0,0000133;0;0,0524;0,00378;0,00646
23/10/2024;Epicerie sucrée;Thé blanc saveur tarte au citron Optimisme JOYCE;2,59;0,00130766;0,000672026;0;0,000191707;9,39036E-05;5,01019E-06;0,000345013
09/10/2024;Epicerie sucrée;Chewing-gum Fraise sans Sucres MILLIWAYS;2,99;0,030666251;0,013620911;0;0;0,015661048;0,000786053;0,00059824
22/04/2022;Boissons;Vin Rouge Languedoc-Roussillon Bio TORNAC;11,55;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
09/08/2023;Epicerie salée;Thon filets l'huile d'olive SAUPIQUET;2,65;0,573180968;0,415212674;0;0,053943142;0,098569878;0,004669705;0,000785569
09/06/2023;Crèmerie et Produits laitiers;Camembert LE RUSTIQUE;2,35;1,46565;1,21695;0,067825;0,106075;0,0639;0,0092;0,0017
10/03/2023;Fruits et Légumes;Prunes jaunes vrac;0,33;0,31035645;0,192;0,00000645;0;0,0894;0,00477;0,02418
24/01/2024;Boissons;Vin Rouge Bordeaux CHATEAU BOURDON LA TOUR;5,50;0,951905184;0,22585266;0,024836289;0,509481583;0,174829468;0,011780355;0,005124829
30/09/2023;Crèmerie et Produits laitiers;Emmental en Tranches PRESIDENT;1,95;0,784092593;0,65104321;0,036284979;0,056747942;0,034185185;0,004921811;0,000909465
19/02/2023;Epicerie salée;Riz noir 18mns RISO GALLO;4,85;1,007292875;0,805;6,7875E-05;0,01905;0,173;0,010175;0
05/04/2022;Boissons;Bière blonde KOENIGSBIER;8,35;8,091870863;0,47997482;1,639964029;3,730467626;1,982374101;0,218061151;0,041029137
17/06/2023;Boissons;Cidre breton doux LOIC RAISON;2,85;2,020545;0,11985;0,4095;0,9315;0,495;0,05445;0,010245
19/01/2022;Crèmerie et Produits laitiers;Skyr protéiné stracciatella 0% MG YOPLAIT;3,39;0,552435552;0,389898017;0,005954108;0,0460483;0,102756374;0,007778754;0
12/11/2022;Crèmerie et Produits laitiers;Fromage enfant original en portions à tartiner LA VACHE QUI RIT;1,99;0,750261994;0,622953183;0,034719421;0,054299486;0,032710225;0,004709453;0,000870225
06/11/2024;Epicerie salée;Sardines nature CONNETABLE;2,39;0,116485285;0,06321721;0,014347457;0,022847963;0,014391296;0,001681359;0
27/02/2024;Fruits et Légumes;Pommes de terre rouge Vapeur / Gratin / Rissolée;2,99;1,017085626;0,228984167;0,000236459;0;0,652816667;0,0545675;0,080480833
24/09/2024;Epicerie sucrée;Œufs en chocolat cœur pétillant ESPRIT DE FETE;3,15;1,57796;1,3374;0,0666;0,1444;0,02216;0,0074;0
24/01/2025;Boissons;Boisson énergisante taurine;0,68;0,1233325;0,02255;0,00325;0,0345;0,05225;0,009075;0,0017075
03/12/2023;Epicerie salée;Asperges blanches SIMPL;1,99;0,33587716;0,198795057;3,64799E-05;0;0,08546138;0,007521421;0,044062822
29/04/2022;Epicerie sucrée;Café capsules  extra long intensité 5  L'OR BARISTA;4,99;0,094486304;0,064828367;0,002691269;0,01918087;0,005977294;0,000143187;0,001665316
02/08/2022;Epicerie sucrée;Café Capsules Compatible Dolce Gusto Lungo déca intensité 6 NESCAFE DOLCE GUSTO;4,69;0,071163359;0,04882617;0,002026958;0,014446275;0,004501862;0,000107843;0,00125425
31/08/2022;Bio et Ecologie;Dattes dénoyautées CARREFOUR BIO;2,59;0,72319025;0,58;0,00004025;0,0865;0,04975;0,0069;0
09/08/2022;Viandes et Poissons;Poulet fermier blanc d'Auvergne rôti;11,49;6,840645;4,5;1,245;0,567;0,4575;0,0609;0,010245
30/10/2022;Epicerie sucrée;Pavés 2 graines pépites chocolat CARREFOUR BIO;2,15;1,104366536;0,936005859;0,046611328;0,101061198;0,015509115;0,005179036;0
02/07/2024;Epicerie salée;Petits pois carottes  sans arôme ajouté BONDUELLE;1,99;0,210179289;0,0439392;3,52893E-05;0;0,139034667;0,0100296;0,017140533
05/07/2023;Fruits et Légumes;Oignon rouge vrac Bio;3,99;0,4204685;0,101;0,0000685;0;0,268;0,0191;0,0323
10/08/2022;Viandes et Poissons;Plat Cuisiné Blanquette de Thon et son Riz;4,99;0,704963737;0,563387097;4,7503E-05;0,013332328;0,121075736;0,007121073;0
25/02/2024;Crèmerie et Produits laitiers;Crème dessert chocolat et lait DANETTE;1,65;0,947365;0,515;0,076;0,211;0,1235;0,01845;0,003415
20/02/2025;Crèmerie et Produits laitiers;Fromage de brebis Lou Larzac;4,15;0,879284062;0,730082038;0,040690098;0,063637333;0,038335381;0,005519335;0,001019877
17/03/2022;Epicerie sucrée;Café capsules Compatibles Nespresso de café mélange Italien bio dégradable LES CAFES GAILLARD;3,50;0,03177315;0,0218;0,000905;0,00645;0,00201;0,00004815;0,00056
12/12/2022;Epicerie salée;Mélange céréales blé, lentilles, quinoa, riz, orge CARREFOUR;2,95;0,490173079;0,266019648;0,060374468;0,096144817;0,060558943;0,007075203;0
11/02/2022;Epicerie sucrée;Biscuits à la fraise La Barquette Lulu LU;1,05;0,0613284;0,02724;0;0;0,03132;0,001572;0,0011964
26/11/2022;Boissons;Vin blanc pétillant Val de Loire Vouvray  Chenin Blanc CHATEAU MONCONTOUR;7,75;0,951779526;0,225822846;0,024833011;0,509414327;0,174806389;0,0117788;0,005124153
26/09/2024;Epicerie salée;Thon albacore en tranches au naturel CARREFOUR EXTRA;3,95;0,92676782;0,671351224;0;0,087219868;0,159376177;0,007550377;0,001270174
27/02/2024;Epicerie sucrée;Thé blanc saveur fraise et menthe Plaisir JOYCE;2,59;0,00130766;0,000672026;0;0,000191707;9,39036E-05;5,01019E-06;0,000345013
07/10/2022;Epicerie salée;Thon albacore au naturel sel réduit CARREFOUR;3,09;0,69772536;0,505432714;0;0,06566425;0,119987766;0,005684368;0,000956262
14/01/2024;Epicerie sucrée;Biscuits sablés pur beurre BISCUITS. CANNELLE & BERGAMOTE;4,59;1,9783325;1,82125;0,01255;0,031;0,10175;0,010075;0,0017075
23/06/2024;Crèmerie et Produits laitiers;Yaourt délicieux aux fruits CARREFOUR EXTRA;3,25;1,705781856;0,927285319;0,136842105;0,379916898;0,222368421;0,033220222;0,006148892
18/11/2024;Boissons;Bière Blanche ICEWEISS;1,50;0,673515;0,03995;0,1365;0,3105;0,165;0,01815;0,003415
25/11/2024;Boissons;Vin Rosé Languedoc-Roussillon AOP VIGNOBLE DES 2 TERRES;4,75;0,951973539;0,225868878;0,024838073;0,509518167;0,174842022;0,011781201;0,005125197
28/03/2022;Epicerie sucrée;Biscuits palmiers chocolat au lait CARREFOUR CLASSIC';1,25;0,86815581;0,735805458;0,036641725;0,079445423;0,012191901;0,004071303;0
08/03/2024;Viandes et Poissons;Cordon bleu PERE DODU;7,49;1,2262635;0,6655;0,1510385;0,240525;0,1515;0,0177;0
17/04/2024;Boissons;Vin rosé de pays des Landes;2,99;0,950677619;0,225561404;0,024804261;0,508824561;0,17460401;0,011765163;0,005118221
26/02/2022;Boissons;Vin rosé  vin de pays du Val de Loire Gamay  DOMAINE DE LA GARNIERE;3,59;0,950810376;0,225592902;0,024807724;0,508895616;0,174628392;0,011766806;0,005118935
22/03/2022;Crèmerie et Produits laitiers;Compotes Fruits de Nos Régions Pomme, Pêche de Rhône-Alpes  MATERNE;1,89;0,236458821;0,072076271;8,60911E-06;0;0,125733051;0,006366737;0,032274153
28/11/2024;Crèmerie et Produits laitiers;Fromage de Chèvre Au Lait Cru Picodon AOP  FROMAGERIE DE LA DROME;6,69;1,055173366;0,876125424;0,048829621;0,076367151;0,046003874;0,006623406;0,00122389
24/11/2024;Crèmerie et Produits laitiers;Camembert LE RUSTIQUE;2,35;1,46565;1,21695;0,067825;0,106075;0,0639;0,0092;0,0017
06/10/2024;Boissons;Vin Rouge A.O.P. Bordeaux Saint Emilion LA CAVE D'AUGUSTIN FLORENT;22,95;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
16/01/2025;Boissons;Boisson pomme poire CARREFOUR CLASSIC';2,49;0,990638468;0,181127419;0,026104839;0,277112903;0,419685484;0,072892742;0,013715081
23/08/2022;Epicerie sucrée;Biscuits fourrés au chocolat au lait Choco Pause MILKA;3,59;4,104982899;3,479178261;0,173256522;0,375649275;0,057648116;0,019250725;0
16/12/2023;Viandes et Poissons;Filets de poulet en cubes;6,20;2,280215;1,5;0,415;0,189;0,1525;0,0203;0,003415
16/02/2023;Boissons;Vin blanc Costières de Nîmes Réserve AOP MILLE X;4,99;0,951949429;0,225863158;0,024837444;0,509505263;0,174837594;0,011780902;0,005125068
27/02/2022;Boissons;Sirop fraise CARAMBAR;3,95;0,559957902;0,102382184;0,014755747;0,156637931;0,237227011;0,041202586;0,007752443
12/12/2022;Epicerie sucrée;Bonbons scoubifizz piquants aux fruits LUTTI;2,09;0,267667614;0,12979242;0,05454522;0,041583979;0,037983635;0,00376236;0
21/04/2023;Epicerie sucrée;Bonbons Menthe Extra Fraîche TIC TAC;2,89;0,080290377;0,038932922;0,016361547;0,012473655;0,011393685;0,001128569;0
